"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","joao-MacPro",,,,"User:","joao"
"Cmdline:","dstat -a -v --output ./dstat_4_thread.csv",,,,"Date:","13 May 2019 18:53:50 WEST"
"total cpu usage",,,,,"dsk/total",,"net/total",,"paging",,"system",,"procs",,,"memory usage",,,,"paging",,"dsk/total",,"system",,"total cpu usage",,,,
3.534,0.374,96.091,0,0,0,0,624,2899,0,0,1916,3066,0,0,10,7678373888,12091101184,2269872128,41780695040,0,0,0,0,1916,3066,3.528,0.374,96.098,0,0
1.159,1.366,97.474,0,0,0,569344,0,2707,0,0,2041,2674,0,0,15,7679115264,12090437632,2269872128,41780527104,0,0,0,569344,2043,2677,1.159,1.366,97.474,0,0
1.251,1.168,97.540,0.042,0,0,4096,0,2012,0,0,1880,2604,1,0,20,7682461696,12087091200,2269872128,41780527104,0,0,0,4096,1900,2637,1.292,1.167,97.499,0.042,0
2.371,2.288,92.304,3.037,0,0,114618368,18446744073709293568,18446744073709236224,0,0,6959,9613,0,1,56,7670706176,12105469952,2269880320,41780477952,0,0,0,114618368,6937,9577,2.333,2.292,92.333,3.042,0
7.137,3.881,88.397,0.584,0,0,5017600,18446744073709258752,18446744073709281280,0,0,12948,26645,1,0,179,7034736640,12770324480,2269896704,41754271744,0,0,0,5017600,12948,26645,7.128,3.877,88.412,0.584,0
2.425,1.881,95.192,0.502,0,16384,3661824,18446744073709340672,18446744073709283328,0,0,7077,11744,0,1,54,7023366144,12786003968,2269900800,41754198016,0,0,16384,3661824,7096,11781,2.425,1.881,95.192,0.502,0
7.012,4.191,87.676,1.120,0,0,6164480,18446744073709430784,18446744073709402112,0,0,15313,29117,1,1,206,6292373504,13552877568,2269917184,41727442944,0,0,0,6164480,15297,29083,7.021,4.196,87.661,1.122,0
9.080,5.498,83.673,1.749,0,16384,7942144,18446744073708980224,18446744073708908544,0,0,17713,38952,4,0,412,6224318464,13902397440,2269954048,41461649408,0,0,16384,7942144,17730,38965,9.148,5.489,83.617,1.746,0
10.799,4.939,80.829,3.432,0,16384,42409984,18446744073709350912,18446744073709305856,0,0,18885,42845,0,1,272,4987465728,15175806976,2269974528,41435545600,0,0,16384,42409984,18865,42829,10.734,4.948,80.881,3.438,0
9.428,7.176,80.935,2.461,0,16384,8531968,18446744073709248512,18446744073709346816,0,0,20509,46166,5,0,463,5091725312,15077474304,2270003200,41435721728,0,0,16384,8531968,20510,46167,9.436,7.182,80.919,2.463,0
13.653,4.843,76.743,4.760,0,0,82993152,18446744073709527040,18446744073709516800,0,0,16408,63747,4,3,367,5003952128,15075700736,2270011392,41523777536,0,0,0,82993152,16407,63762,13.648,4.841,76.753,4.758,0
22.893,6.122,67.589,3.396,0,9289728,31739904,336,2567,0,0,17615,60289,7,0,563,5159374848,15444348928,2270027776,41013829632,0,0,9289728,31739904,17624,60301,22.893,6.122,67.589,3.396,0
22.162,3.854,66.904,7.080,0,0,106717184,18446744073709539328,17943,0,0,11720,32822,9,3,186,5187678208,15262568448,2270027776,41162997760,0,0,0,106717184,11722,32832,22.162,3.854,66.862,7.122,0
35.920,6.800,50.313,6.967,0,0,99729408,480,18446744073709524992,0,0,15261,51332,9,3,236,5336330240,15083769856,2270064640,41193312256,0,0,0,99729408,15251,51321,35.935,6.803,50.334,6.928,0
51.975,11.550,32.187,4.289,0,0,15278080,912,18446744073709551616,0,0,26170,77622,21,0,751,5619666944,15007485952,2270085120,40988590080,0,0,0,15278080,26185,77652,52.076,11.568,32.076,4.280,0
63.966,10.295,22.574,3.165,0,4177920,132063232,784,19003,0,0,23315,65000,13,6,650,5928316928,14623703040,2270089216,41056190464,0,0,4177920,132063232,23299,64943,63.890,10.275,22.664,3.171,0
36.866,6.954,43.444,12.736,0,7421952,126296064,31090,46856,0,0,14982,59307,17,3,304,6274048000,14068883456,2270109696,41252872192,0,0,7421952,127082496,14982,59369,36.967,6.976,43.317,12.740,0
30.853,6.020,47.617,15.510,0,6881280,124289024,2573,17657,0,0,14317,52019,17,4,243,6448750592,13751189504,2270126080,41390731264,0,0,6881280,123527168,14325,51990,30.747,5.998,47.735,15.520,0
43.732,9.686,37.778,8.805,0,294912,122974208,117632,127067,0,0,19157,75102,27,1,549,6732898304,13348388864,2270162944,41506033664,0,0,294912,122949632,19151,75081,43.750,9.690,37.752,8.809,0
61.538,10.214,24.701,3.547,0,4096000,69758976,176094,188848,0,0,19387,73022,28,1,570,7158345728,12934148096,2270171136,41489317888,0,0,4177920,69758976,19401,73065,61.512,10.209,24.733,3.545,0
69.492,7.050,18.926,4.532,0,5193728,104955904,148959,166838,0,0,13292,60245,17,4,97,7408852992,12495085568,2270179328,41667444736,0,0,5111808,104955904,13290,60227,69.492,7.050,18.926,4.532,0
77.521,8.529,11.597,2.353,0,0,108544000,12980,23045,0,0,15871,52747,22,1,257,7389794304,12463058944,2270187520,41717714944,0,0,0,108601344,15886,52809,77.606,8.497,11.553,2.344,0
87.230,4.947,7.273,0.550,0,0,8937472,19930,26461,0,0,13316,29219,25,0,172,7616970752,12252233728,2270216192,41697878016,0,0,0,8880128,13318,29148,87.225,4.992,7.234,0.550,0
60.494,3.645,35.484,0.377,0,0,2641920,2573,9758,0,0,9125,29357,12,0,91,7822422016,12039868416,2270220288,41698381824,0,0,0,2641920,9095,29333,60.336,3.613,35.672,0.378,0
44.846,3.285,51.745,0.123,0,196608,696320,155452,162697,0,0,7736,31170,12,0,45,8020299776,11838083072,2270224384,41698680832,0,0,196608,696320,7737,31172,44.846,3.285,51.745,0.123,0
55.145,3.734,40.954,0.166,0,0,761856,260050,263164,0,0,8723,33024,13,0,107,8243679232,11611594752,2270240768,41698791424,0,0,0,761856,8721,33067,55.234,3.724,40.877,0.165,0
25.737,3.404,70.569,0.291,0,0,1089536,158575,162362,0,0,8599,20782,2,0,80,8028147712,11795210240,2270257152,41726308352,0,0,0,1089536,8600,20738,25.551,3.412,70.745,0.291,0
12.050,1.946,85.797,0.207,0,393216,1056768,359859,362636,0,0,5682,16284,6,0,18,8107556864,11714768896,2270277632,41726615552,0,0,393216,1056768,5683,16319,12.035,1.944,85.815,0.207,0
10.680,1.897,87.052,0.371,0,0,733184,412071,414981,0,0,7445,17930,3,0,69,7894040576,11900809216,2270289920,41754193920,0,0,0,733184,7443,17896,10.694,1.899,87.036,0.372,0
5.666,1.861,92.432,0.041,0,0,135168,53988,55456,0,0,5192,10201,0,0,75,7623528448,12143673344,2270289920,41781559296,0,0,0,135168,5194,10197,5.656,1.858,92.444,0.041,0
0.954,1.328,97.676,0.041,0,0,540672,624,3444,0,0,2057,2449,0,0,15,7623745536,12143632384,2270289920,41781379072,0,0,0,540672,2061,2453,0.954,1.369,97.636,0.041,0
0.417,1.334,98.249,0,0,0,0,0,3267,0,0,1867,2543,0,0,15,7624617984,12142759936,2270289920,41781379072,0,0,0,0,1864,2539,0.459,1.293,98.249,0,0
2.214,2.339,93.985,1.462,0,0,85618688,18446744073709338624,18446744073709283328,0,0,5916,8610,0,2,60,7619072000,12154437632,2270289920,41781452800,0,0,0,86294528,5914,8620,2.172,2.339,93.985,1.504,0
4.812,2.636,91.130,1.423,0,16384,33054720,18446744073709447168,18446744073709422592,0,0,11316,22985,3,0,141,6986838016,12815204352,2270294016,41755394048,0,0,16384,32378880,11324,22993,4.822,2.642,91.153,1.384,0
2.005,2.130,95.656,0.209,0,0,2846720,18446744073709404160,18446744073709455360,0,0,5962,9699,0,0,50,6976696320,12828516352,2270302208,41755332608,0,0,0,2846720,5953,9679,2.002,2.127,95.663,0.209,0
0.707,1.331,97.963,0,0,0,20480,704,2438,0,0,1740,2270,0,0,13,6976548864,12828663808,2270302208,41755332608,0,0,0,20480,1742,2272,0.707,1.331,97.963,0,0
0.417,1.208,98.375,0,0,0,475136,0,1510,0,0,1568,2189,0,0,13,6976229376,12829102080,2270302208,41755164672,0,0,0,475136,1566,2187,0.417,1.208,98.375,0,0
6.968,4.397,87.599,1.037,0,0,6963200,18446744073709326336,18446744073709258752,0,0,12891,28574,4,0,201,6284861440,13796065280,2270310400,41489698816,0,0,0,6963200,12894,28584,6.980,4.404,87.578,1.039,0
7.338,3.690,86.918,2.055,0,16384,17453056,18446744073709301760,18446744073709324288,0,0,15288,28120,1,2,339,6247555072,13841580032,2270322688,41488695296,0,0,16384,17453056,15285,28110,7.338,3.690,86.918,2.055,0
9.770,4.969,81.461,3.800,0,0,27271168,18446744073709340672,18446744073709283328,0,0,15877,37580,2,0,299,6037319680,14083710976,2270351360,41463414784,0,0,0,27271168,15888,37602,9.766,4.967,81.469,3.798,0
12.632,8.884,77.011,1.474,0,16384,9285632,18446744073709334528,18446744073709303808,0,0,28420,64527,1,0,630,5486903296,14670323712,2270375936,41437007872,0,0,16384,9285632,28409,64505,12.637,8.888,77.001,1.474,0
18.276,5.704,67.777,8.243,0,9207808,106889216,18446744073709053952,18446744073709092864,0,0,15941,45989,6,2,301,5222473728,14833610752,2270404608,41538256896,0,0,9207808,106889216,15949,46147,18.276,5.704,67.777,8.243,0
15.430,4.864,70.147,9.560,0,98304,131096576,18446744073709527040,18446744073709518848,0,0,13642,56687,5,0,226,5244387328,14627762176,2270416896,41722339328,0,0,98304,131096576,13634,56529,15.430,4.864,70.147,9.560,0
21.273,6.198,68.928,3.601,0,0,22675456,18446744073709539328,18446744073709524992,0,0,17990,49451,7,0,537,5162217472,15307145216,2270437376,41140989952,0,0,0,22675456,17991,49467,21.273,6.198,68.928,3.601,0
33.962,6.541,59.036,0.461,0,0,8351744,1072,18446744073709549568,0,0,16427,50567,16,0,586,5333458944,15355396096,2270441472,40927531008,0,0,0,8568832,16443,50617,33.991,6.546,59.001,0.462,0
39.916,7.029,46.778,6.276,0,0,96952320,944,5752,0,0,16875,45606,10,1,289,5503578112,15155339264,2270478336,40955150336,0,0,0,96800768,16859,45547,39.850,7.018,46.825,6.307,0
55.146,13.299,27.658,3.897,0,2408448,41533440,20988,27022,0,0,26319,79480,27,3,784,5936603136,14686240768,2270502912,40986423296,0,0,2408448,41467904,26369,79526,55.340,13.297,27.480,3.883,0
54.264,10.819,31.396,3.521,0,8110080,35143680,7989,20614,0,0,24772,74951,9,4,728,6182146048,14399594496,2270511104,41017778176,0,0,8110080,35143680,24723,74930,54.135,10.827,31.543,3.495,0
17.637,4.243,60.067,18.053,0,5734400,180916224,2084,30887,0,0,13781,44953,10,10,196,6113271808,14280650752,2270523392,41194680320,0,0,5783552,180916224,13798,44975,17.630,4.241,60.042,18.087,0
39.681,7.131,39.807,13.381,0,2342912,191221760,82936,104496,0,0,13410,62475,6,6,261,6450110464,13633941504,2270543872,41494863872,0,0,2293760,191221760,13391,62421,39.681,7.131,39.807,13.381,0
63.640,6.799,19.975,9.586,0,8355840,145309696,131840,141055,0,0,13328,58623,22,8,104,6958309376,12939423744,2270564352,41675796480,0,0,8454144,145309696,13337,58671,63.759,6.827,19.890,9.524,0
60.831,8.102,23.762,7.305,0,1114112,130310144,187947,197442,0,0,12210,58987,20,3,119,7176523776,12595019776,2270584832,41800155136,0,0,1015808,130310144,12207,58983,60.783,8.088,23.799,7.329,0
74.076,8.967,14.662,2.295,0,0,40091648,46186,55939,0,0,18681,54557,16,1,416,7245582336,12541931520,2270617600,41781170176,0,0,0,40091648,18675,54513,74.044,8.963,14.698,2.294,0
60.327,4.692,34.353,0.628,0,0,4067328,80,4128,0,0,13797,45469,9,0,207,7362609152,12475699200,2270625792,41726910464,0,0,0,4067328,13797,45480,60.302,4.690,34.380,0.628,0
63.081,4.856,32.064,0,0,0,0,704,7341,0,0,9698,38574,23,0,149,7651733504,12209225728,2270625792,41699594240,0,0,0,0,9705,38618,63.257,4.843,31.900,0,0
76.917,4.044,18.871,0.168,0,0,749568,704,6242,0,0,9789,24665,8,0,53,7864528896,11993735168,2270638080,41699631104,0,0,0,749568,9783,24631,76.741,4.052,19.038,0.169,0
50.479,3.371,46.067,0.083,0,0,405504,62595,67430,0,0,8341,33072,13,0,120,8127422464,11726819328,2270638080,41699880960,0,0,0,405504,8342,33118,50.581,3.402,45.934,0.083,0
42.560,2.535,54.613,0.291,0,0,1032192,36053,39689,0,0,7821,19187,4,0,68,8209182720,11639414784,2270646272,41700110336,0,0,0,1032192,7820,19138,42.434,2.501,54.773,0.292,0
18.036,2.465,79.211,0.288,0,393216,1028096,432723,434887,0,0,6234,22125,4,0,18,8362500096,11483807744,2270650368,41700634624,0,0,393216,1028096,6235,22131,18.036,2.465,79.211,0.288,0
15.080,2.802,81.747,0.371,0,196608,1433600,641646,645925,0,0,8130,23819,3,0,64,7936028672,11882422272,2270666752,41728233472,0,0,196608,1433600,8128,23799,15.074,2.801,81.755,0.371,0
8.606,2.979,88.333,0.083,0,0,675840,163160,165748,0,0,7398,15917,1,0,123,7662600192,12100210688,2270670848,41782968320,0,0,0,675840,7404,15915,8.629,2.973,88.315,0.083,0
1.582,0.916,97.502,0,0,0,0,0,1273,0,0,2221,3207,1,0,24,7672233984,12090560512,2270670848,41782968320,0,0,0,0,2215,3205,1.542,0.917,97.542,0,0
0.542,0.750,98.624,0.083,0,0,540672,0,2400,0,0,1877,2705,0,0,10,7672381440,12090589184,2270670848,41782792192,0,0,0,540672,1883,2709,0.542,0.750,98.625,0.083,0
2.578,2.204,94.553,0.665,0,0,45858816,18446744073709338624,18446744073709285376,0,0,6568,8575,0,1,58,7664975872,12104773632,2270670848,41782734848,0,0,0,45858816,6562,8571,2.582,2.207,94.544,0.666,0
4.102,2.930,89.494,3.474,0,0,71208960,18446744073709455360,18446744073709434880,0,0,10361,20751,8,0,129,7028424704,12768743424,2270679040,41756770304,0,0,0,71208960,10484,20823,4.092,3.090,89.353,3.466,0
2.557,3.060,93.923,0.461,0,16384,4415488,18446744073709398016,18446744073709443072,0,0,8345,13041,1,0,65,7010762752,12790677504,2270683136,41756741632,0,0,16384,4415488,8225,12978,2.601,2.894,94.044,0.461,0
0.458,0.792,98.750,0,0,0,0,80,1494,0,0,1470,2234,1,0,12,7010414592,12791472128,2270683136,41756745728,0,0,0,0,1467,2225,0.417,0.793,98.790,0,0
1.001,1.210,97.747,0.042,0,0,110592,19612,14000,0,0,3543,5691,14,1,44,6922436608,12879712256,2270683136,41756549120,0,0,0,110592,3578,5841,1.164,1.289,97.505,0.042,0
4.155,3.864,91.608,0.374,0,0,3371008,18446744073709518848,18446744073709514752,0,0,9810,17704,1,0,263,6904840192,13163155456,2270707712,41496039424,0,0,0,3371008,9779,17562,4.003,3.795,91.827,0.375,0
5.083,2.875,90.292,1.750,0,0,32751616,1082,2273,0,0,6274,13322,3,0,87,6925451264,13121806336,2270732288,41516699648,0,0,0,32751616,6271,13324,5.083,2.875,90.292,1.750,0
12.406,7.209,78.751,1.635,0,0,8859648,18446744073709174784,18446744073709064192,0,0,24142,54829,2,1,584,7053746176,12998737920,2270748672,41516875776,0,0,0,8908800,24141,54819,12.401,7.206,78.760,1.634,0
12.987,6.535,72.811,7.667,0,16384,79548416,18446744073709344768,18446744073709314048,0,0,21176,52237,6,2,428,6447407104,13592326144,2270765056,41536577536,0,0,16384,79572992,21176,52265,12.992,6.538,72.800,7.670,0
25.527,5.939,62.342,6.192,0,9207808,43683840,18446744073709207552,18446744073709223936,0,0,21880,59957,8,0,321,5282971648,14763073536,2270785536,41541799936,0,0,9207808,43610112,21885,60004,25.527,5.939,62.342,6.192,0
18.125,4.939,69.401,7.535,0,114688,91697152,18446744073709418496,18446744073709465600,0,0,13952,58610,4,4,194,5364633600,14580563968,2270793728,41646219264,0,0,114688,92385280,13947,58569,18.117,4.937,69.372,7.573,0
28.944,5.595,59.781,5.679,0,0,60276736,18446744073709305856,18446744073709303808,0,0,14070,63612,7,0,308,5480980480,14708154368,2270806016,41409396736,0,0,0,59588608,14107,63625,28.968,5.600,59.789,5.642,0
40.508,3.705,54.663,1.124,0,0,31309824,18446744073709539328,18446744073709535232,0,0,13390,35335,11,0,243,5543854080,14703349760,2270806016,41353121792,0,0,0,31309824,13356,35316,40.508,3.705,54.663,1.124,0
52.218,8.576,36.755,2.450,0,0,11497472,368,18446744073709551616,0,0,19661,53138,21,0,498,5625094144,14782156800,2270826496,41196716032,0,0,0,11497472,19683,53240,52.218,8.576,36.755,2.450,0
18.049,6.419,68.612,6.920,0,4456448,67620864,18770,8424,0,0,20899,50158,3,5,498,5829353472,14818668544,2270863360,40959688704,0,0,4456448,67620864,20874,50028,18.034,6.414,68.596,6.955,0
15.691,6.766,68.369,9.174,0,4833280,109453312,1021,10322,0,0,19766,45204,3,2,528,5919612928,14588252160,2270867456,41092837376,0,0,4833280,109453312,19768,45206,15.691,6.766,68.369,9.174,0
25.338,7.939,57.897,8.826,0,212992,129384448,369957,420133,0,0,24689,73524,11,1,731,5472714752,14907822080,2270900224,41216151552,0,0,212992,129740800,24692,73577,25.349,7.943,57.921,8.787,0
34.140,6.469,50.876,8.514,0,32768,153231360,18446744073709228032,18446744073709228032,0,0,14014,63074,6,5,171,5677858816,14446583808,2270904320,41467715584,0,0,32768,153280512,14132,63139,34.194,6.456,50.812,8.538,0
30.362,6.644,50.421,12.574,0,9256960,114913280,18446744073709449216,18446744073709494272,0,0,16174,55240,12,4,257,5597282304,14475816960,2270904320,41516830720,0,0,9256960,114507776,16052,55170,30.299,6.658,50.442,12.600,0
41.937,9.053,44.716,4.295,0,0,36204544,228,8366,0,0,20876,68829,16,1,552,6011166720,14086479872,2270920704,41491759104,0,0,0,36204544,20875,68872,42.101,9.034,44.622,4.244,0
70.411,7.673,20.560,1.357,0,0,58830848,22944,13966,0,0,17684,60636,17,2,379,6018543616,14234247168,2270957568,41334681600,0,0,0,59551744,17708,60561,70.424,7.669,20.551,1.356,0
79.788,5.678,12.924,1.610,0,0,133779456,18446744073709524992,18446744073709531136,0,0,12755,38922,33,1,61,6410985472,13623451648,2270961664,41547112448,0,0,0,133062656,12764,38925,79.831,5.720,12.839,1.610,0
84.346,6.582,7.890,1.181,0,0,30736384,406,7424,0,0,12825,29408,28,0,177,6791581696,13293359104,2270973952,41494904832,0,0,0,30732288,12818,29411,84.310,6.580,7.929,1.181,0
71.717,4.756,22.811,0.715,0,16384,23093248,34547,39747,0,0,12675,28397,7,1,184,6952390656,13137711104,2270994432,41484668928,0,0,16384,23093248,12650,28374,71.622,4.730,22.931,0.718,0
27.988,3.050,67.683,1.278,0,9273344,11710464,50439,54529,0,0,7639,29668,11,0,105,7104786432,12974841856,2270998528,41490624512,0,0,9273344,11710464,7648,29860,28.095,3.044,67.585,1.275,0
45.651,2.705,50.936,0.707,0,196608,7614464,212904,217597,0,0,7794,31984,8,1,27,7256928256,12816269312,2271023104,41495433216,0,0,196608,7614464,7785,31795,45.561,2.709,51.021,0.709,0
53.278,2.365,43.983,0.373,0,196608,1019904,377432,379871,0,0,8629,28881,22,1,27,7404511232,12668436480,2271039488,41495973888,0,0,196608,1024000,8634,28956,53.394,2.401,43.833,0.373,0
30.532,2.662,66.431,0.374,0,0,1851392,270761,272818,0,0,8687,19899,2,0,65,7176830976,12868657152,2271064064,41523232768,0,0,0,1847296,8681,19824,30.346,2.626,66.653,0.375,0
9.571,1.898,88.531,0,0,0,77824,14911,17591,0,0,5083,7741,1,0,66,6921285632,13096030208,2271064064,41550610432,0,0,0,77824,5083,7737,9.575,1.898,88.527,0,0
8.576,2.206,86.886,2.331,0,0,58785792,18446744073709385728,18446744073709334528,0,0,8227,15698,3,0,104,6914752512,13117775872,2271076352,41541873664,0,0,0,58785792,8230,15700,8.573,2.206,86.891,2.330,0
9.049,3.445,86.966,0.540,0,16384,4227072,18446744073709473792,18446744073709455360,0,0,9890,16451,2,0,110,6159794176,13894352896,2271080448,41524256768,0,0,16384,4227072,9896,16467,9.053,3.447,86.960,0.540,0
10.918,3.184,85.236,0.662,0,0,2891776,18446744073709416448,18446744073709447168,0,0,11471,22552,2,0,244,6169210880,14159503360,2271096832,41257263104,0,0,0,2891776,11462,22534,10.918,3.184,85.236,0.662,0
4.515,2.444,92.212,0.829,0,0,270336,864,1940,0,0,7050,11733,1,0,173,6193184768,14108057600,2271096832,41284456448,0,0,0,270336,7056,11761,4.508,2.481,92.184,0.827,0
7.395,5.609,83.299,3.698,0,0,35045376,516,2356,0,0,13580,30919,3,0,291,6040817664,14259810304,2271113216,41284739072,0,0,0,35045376,13583,30950,7.404,5.574,83.319,3.702,0
8.500,6.542,78.292,6.667,0,16384,98107392,18446744073709238272,18446744073709125632,0,0,19478,58511,5,2,462,6228447232,13977628672,2271125504,41380827136,0,0,16384,98795520,19470,58460,8.504,6.544,78.283,6.669,0
22.435,4.445,71.541,1.579,0,9273344,13627392,320,13340,0,0,13800,41152,7,1,250,6292234240,13904969728,2271137792,41388019712,0,0,9273344,12959744,13807,41163,22.444,4.447,71.530,1.579,0
23.393,4.231,69.349,3.028,0,0,108007424,160,7397,0,0,11999,41455,6,1,238,6478897152,13558734848,2271154176,41543319552,0,0,0,108167168,11993,41460,23.393,4.231,69.349,3.028,0
31.193,3.770,63.090,1.947,0,0,35975168,64,7936,0,0,7764,28153,5,0,101,6680584192,13402312704,2271186944,41495691264,0,0,0,35794944,7762,28134,31.167,3.767,63.121,1.945,0
41.493,4.295,53.711,0.500,0,16384,4915200,71902,18446744073709512704,0,0,14701,42542,19,1,215,6634770432,13478072320,2271203328,41470054400,0,0,16384,4919296,14725,42738,41.639,4.368,53.494,0.499,0
59.623,7.113,32.008,1.255,0,0,7614464,18446744073708847104,18446744073708879872,0,0,18400,48265,12,0,252,5695102976,14450749440,2271232000,41443627008,0,0,0,7610368,18376,48083,59.572,7.053,32.116,1.259,0
20.566,3.580,75.062,0.791,0,16384,4235264,18446744073709393920,18446744073709424640,0,0,12928,31357,4,0,138,5677445120,14472171520,2271236096,41443688448,0,0,16384,4235264,12930,31338,20.558,3.579,75.073,0.791,0
16.875,2.500,79.917,0.708,0,393216,3981312,347341,334131,0,0,10507,27910,4,0,191,5721825280,14701010944,2271256576,41176711168,0,0,393216,3981312,10505,27917,16.875,2.500,79.917,0.708,0
16.941,3.462,77.865,1.731,0,0,19656704,376767,378167,0,0,10510,26734,4,2,233,5532499968,14835548160,2271256576,41231319040,0,0,0,19656704,10511,26730,16.934,3.461,77.874,1.731,0
15.616,6.973,74.530,2.881,0,0,44851200,77833,79159,0,0,19382,46659,7,0,516,5474664448,14864556032,2271264768,41258860544,0,0,0,44851200,19393,46706,15.622,6.976,74.520,2.882,0
15.932,4.201,75.458,4.409,0,0,81600512,18446744073709539328,18446744073709535232,0,0,13025,36397,7,2,254,5435072512,14829096960,2271264768,41330057216,0,0,0,81600512,13016,36353,15.932,4.201,75.458,4.409,0
20.233,4.902,66.930,7.935,0,0,150331392,368,9784,0,0,12359,41878,4,2,220,5573431296,14729928704,2271277056,41293541376,0,0,0,150470656,12387,41872,20.233,4.902,66.930,7.935,0
20.670,3.927,69.616,5.788,0,9289728,42958848,320,5275,0,0,13624,37632,6,0,366,5704646656,14610911232,2271297536,41279885312,0,0,9289728,42819584,13594,37636,20.678,3.929,69.603,5.790,0
32.904,7.021,56.086,3.988,0,0,37236736,0,6294,0,0,17326,53192,14,2,361,5931073536,14410035200,2271326208,41252397056,0,0,0,37236736,17329,53385,32.904,7.021,56.045,4.030,0
46.824,6.395,45.940,0.841,0,0,7647232,80,5218,0,0,16042,53058,18,0,415,6116564992,14210981888,2271342592,41260969984,0,0,0,7647232,16040,52920,46.960,6.415,45.828,0.797,0
54.889,5.162,36.131,3.819,0,0,178601984,240,17953,0,0,10381,44573,15,1,101,6352015360,13793468416,2271342592,41435545600,0,0,0,178651136,10379,44530,54.805,5.204,36.173,3.819,0
30.303,4.608,58.904,6.185,0,9191424,62570496,31606,41839,0,0,12570,37996,3,1,207,6577393664,13480652800,2271383552,41518608384,0,0,9191424,62521344,12571,38000,30.183,4.538,59.076,6.203,0
35.968,4.099,59.682,0.251,0,98304,2629632,34155,40986,0,0,9911,37921,6,0,155,6770200576,13312167936,2271399936,41491681280,0,0,98304,2629632,9910,37905,36.018,4.090,59.641,0.250,0
38.592,2.899,57.598,0.911,0,196608,7950336,180766,185854,0,0,7528,28105,14,0,43,6964727808,13109907456,2271404032,41496551424,0,0,196608,7950336,7528,28110,38.564,2.906,57.617,0.913,0
45.797,3.931,49.561,0.711,0,0,3923968,4441,18446744073709506560,0,0,11487,30429,4,0,104,7055314944,13024104448,2271424512,41496424448,0,0,0,3932160,11500,30499,45.758,3.928,49.603,0.710,0
16.315,4.928,76.190,2.567,0,0,34770944,18446744073709277184,18446744073709207552,0,0,17666,45622,4,2,290,6194704384,13916049408,2271432704,41472364544,0,0,0,34762752,17656,45551,16.321,4.930,76.181,2.568,0
11.654,3.801,83.124,1.420,0,229376,7102464,18446744073709262848,18446744073709344768,0,0,16458,35519,0,0,200,5492191232,14626750464,2271449088,41472012288,0,0,229376,7102464,16455,35511,11.649,3.800,83.132,1.420,0
10.821,4.270,84.080,0.829,0,0,11292672,232626,214541,0,0,12467,29715,2,3,285,5424828416,14957740032,2271453184,41214316544,0,0,0,11980800,12468,29717,10.825,4.272,84.073,0.830,0
10.667,4.458,82.125,2.750,0,0,70107136,77892,73618,0,0,12555,30495,5,1,385,5173723136,15408631808,2271457280,41019547648,0,0,0,69419008,12576,30546,10.671,4.460,82.118,2.751,0
11.526,6.915,78.709,2.850,0,0,20402176,320,1449,0,0,19258,46444,0,3,531,5359767552,15221157888,2271498240,41019813888,0,0,0,20402176,19250,46395,11.516,6.910,78.727,2.848,0
23.236,6.844,68.061,1.859,0,0,6082560,80,5119,0,0,22860,68397,3,2,718,5450391552,15125413888,2271502336,41021562880,0,0,0,6594560,22852,68422,23.246,6.847,68.047,1.860,0
9.144,3.048,73.445,14.363,0,0,155742208,240,17772,0,0,8123,33224,1,3,125,5502038016,14894346240,2271506432,41196097536,0,0,0,155230208,8118,33197,9.140,3.047,73.414,14.399,0
27.352,6.953,54.413,11.282,0,12107776,113258496,400,19864,0,0,12912,43890,9,8,234,5829246976,14340362240,2271518720,41415761920,0,0,12107776,113946624,12915,43900,27.364,6.955,54.394,11.287,0
27.555,4.386,51.345,16.715,0,6373376,186572800,80,12588,0,0,8071,46875,9,4,78,6067105792,13900890112,2271526912,41613250560,0,0,6373376,185884672,8069,46869,27.543,4.384,51.365,16.708,0
43.487,5.378,44.748,6.387,0,98304,26890240,80,5904,0,0,12712,46197,6,1,312,6232006656,13806354432,2271555584,41541423104,0,0,98304,26890240,12727,46216,43.506,5.380,44.767,6.347,0
60.404,4.876,33.712,1.009,0,0,13959168,0,8184,0,0,12996,45391,21,0,196,6535442432,13545693184,2271588352,41496670208,0,0,0,13959168,12980,45379,60.454,4.880,33.656,1.010,0
61.139,5.316,32.911,0.633,0,0,7495680,18446744073709338624,18446744073709289472,0,0,15216,41174,12,0,160,6458683392,13650407424,2271604736,41471172608,0,0,0,7495680,15259,41293,61.153,5.303,32.912,0.631,0
50.210,4.530,44.673,0.587,0,16384,4100096,18446744073709297664,18446744073709326336,0,0,13810,37534,15,0,120,6272151552,13839462400,2271617024,41470914560,0,0,16384,4100096,13766,37439,50.147,4.540,44.725,0.588,0
35.461,3.963,60.117,0.459,0,0,3088384,49357,46067,0,0,10997,28393,2,1,174,6261051392,13848690688,2271625216,41470652416,0,0,0,3088384,11000,28363,35.431,3.960,60.150,0.459,0
17.084,4.470,77.694,0.752,0,0,5976064,18446744073709355008,18446744073709293568,0,0,15443,34530,5,1,386,6262157312,14123065344,2271637504,41204977664,0,0,0,5980160,15452,34545,17.092,4.471,77.685,0.752,0
