"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","joao-MacPro",,,,"User:","joao"
"Cmdline:","dstat -a -v --output ./dstat_1_thread.csv",,,,"Date:","13 May 2019 19:54:00 WEST"
"total cpu usage",,,,,"dsk/total",,"net/total",,"paging",,"system",,"procs",,,"memory usage",,,,"paging",,"dsk/total",,"system",,"total cpu usage",,,,
4.391,2.175,92.388,1.046,0,0,31059968,18446744073709197312,18446744073709115392,0,0,9787,18651,1,0,123,4570677248,16164229120,2309828608,40725688320,0,0,0,31059968,9788,18655,4.395,2.177,92.382,1.046,0
3.704,2.996,92.967,0.333,0,16384,5316608,18446744073709355008,18446744073709402112,0,0,9397,16655,0,0,90,3970076672,16769867776,2309832704,40725606400,0,0,16384,5316608,9396,16651,3.699,2.993,92.976,0.333,0
0.125,1.126,98.748,0,0,0,0,0,0,0,0,787,1084,1,0,5,3969921024,16770396160,2309832704,40725610496,0,0,0,0,787,1084,0.125,1.126,98.748,0,0
0.209,1.209,98.582,0,0,0,0,80,80,0,0,777,1259,0,0,5,3970220032,16770097152,2309832704,40725610496,0,0,0,0,777,1259,0.208,1.251,98.541,0,0
0.877,0.668,98.413,0.042,0,0,86016,18446744073709535232,18446744073709531136,0,0,2849,5035,1,0,39,3878809600,16862183424,2309832704,40725389312,0,0,0,86016,2849,5035,0.878,0.627,98.453,0.042,0
3.455,3.164,93.047,0.333,0,0,2322432,128,18446744073709545472,0,0,9256,15219,1,0,242,3863195648,17144119296,2309832704,40465559552,0,0,0,2322432,9256,15219,3.455,3.164,93.047,0.333,0
3.631,1.795,92.947,1.628,0,0,29421568,240,240,0,0,3882,8492,0,1,62,3882188800,17104879616,2309832704,40485634048,0,0,0,29446144,3891,8494,3.628,1.793,92.952,1.626,0
8.605,6.099,83.960,1.337,0,0,5959680,0,899,0,0,18181,43940,3,0,509,4021260288,16964481024,2309832704,40485945344,0,0,0,5935104,18178,43952,8.647,6.140,83.876,1.337,0
14.345,4.116,78.254,3.285,0,9109504,103825408,80,9350,0,0,9591,30035,6,0,191,4225564672,16651198464,2309832704,40588611584,0,0,9109504,103841792,9596,30089,14.393,4.077,78.245,3.286,0
21.035,2.567,75.859,0.538,0,0,4554752,240,6943,0,0,11129,29009,10,1,189,4300103680,16489050112,2309836800,40672546816,0,0,0,4538368,11118,28953,21.059,2.607,75.796,0.538,0
27.930,4.489,63.549,4.032,0,0,113209344,80,7197,0,0,9215,45675,11,1,140,4487970816,16274591744,2309840896,40698966016,0,0,0,113213440,9220,45687,27.978,4.483,63.470,4.068,0
31.266,3.372,64.280,1.082,0,0,29171712,666,3912,0,0,7170,24513,9,0,71,4649574400,16082923520,2309840896,40724942848,0,0,0,29167616,7165,24494,31.161,3.342,64.453,1.044,0
40.167,2.505,57.077,0.251,0,0,634880,80,4249,0,0,6475,16104,5,0,18,4765966336,15965192192,2309844992,40725037056,0,0,0,634880,6475,16122,40.125,2.542,57.083,0.250,0
6.216,1.823,91.919,0.041,0,0,172032,31254,33865,0,0,2799,7624,2,0,56,4792483840,15936643072,2309844992,40725102592,0,0,0,172032,2799,7601,6.216,1.823,91.919,0.041,0
6.271,0.706,92.899,0.125,0,196608,430080,103947,104921,0,0,2320,7297,2,0,4,4832047104,15896367104,2309844992,40725110784,0,0,196608,430080,2320,7301,6.279,0.665,92.931,0.125,0
6.133,1.533,92.250,0.083,0,0,331776,264973,266571,0,0,3629,9294,3,0,12,4867743744,15860379648,2309844992,40725315584,0,0,0,331776,3629,9307,6.133,1.533,92.250,0.083,0
4.534,1.913,93.469,0.083,0,0,303104,167338,168204,0,0,4022,10294,3,0,49,4608131072,16119906304,2309844992,40725344256,0,0,0,303104,4036,10311,4.493,1.955,93.469,0.083,0
2.741,1.495,95.764,0,0,0,0,0,629,0,0,2159,3518,0,0,23,4624621568,16075395072,2309844992,40752709632,0,0,0,0,2145,3484,2.739,1.452,95.809,0,0
0.167,1.043,98.790,0,0,0,0,84,461,0,0,812,1246,1,0,7,4615335936,16084680704,2309844992,40752709632,0,0,0,0,812,1246,0.167,1.086,98.747,0,0
0.083,0.292,99.625,0,0,0,0,0,252,0,0,598,1039,0,0,2,4615917568,16084099072,2309844992,40752709632,0,0,0,0,598,1039,0.083,0.250,99.667,0,0
0.250,1.251,98.499,0,0,0,0,0,742,0,0,909,1499,0,0,7,4616458240,16083550208,2309844992,40752709632,0,0,0,0,909,1499,0.250,1.292,98.458,0,0
0.292,1.417,98.292,0,0,0,307200,0,952,0,0,964,1440,0,0,7,4616437760,16083574784,2309844992,40752713728,0,0,0,307200,964,1440,0.292,1.376,98.333,0,0
0.083,1.127,98.790,0,0,0,0,0,322,0,0,854,1159,0,0,7,4616540160,16083472384,2309844992,40752713728,0,0,0,0,854,1159,0.083,1.126,98.790,0,0
0.250,0.709,99.041,0,0,0,12288,0,1072,0,0,717,1324,1,0,7,4616622080,16083386368,2309844992,40752717824,0,0,0,12288,717,1324,0.250,0.751,98.999,0,0
0.167,0.584,99.249,0,0,0,0,0,949,0,0,777,1293,0,0,2,4616101888,16083906560,2309844992,40752717824,0,0,0,0,777,1293,0.167,0.584,99.249,0,0
0.375,1.250,98.375,0,0,0,0,0,629,0,0,1565,1662,0,0,17,4612272128,16088047616,2309844992,40752730112,0,0,0,0,1565,1662,0.375,1.209,98.415,0,0
0.292,1.210,98.498,0,0,0,425984,0,629,0,0,1007,1431,0,0,7,4611723264,16089313280,2309849088,40752386048,0,0,0,425984,1007,1431,0.292,1.209,98.499,0,0
1.705,1.913,96.339,0.042,0,0,126976,18446744073709295616,18446744073709234176,0,0,4205,7716,1,0,51,4605571072,16095784960,2309849088,40752357376,0,0,0,126976,4205,7716,1.706,1.914,96.338,0.042,0
4.581,2.666,91.462,1.291,0,0,33959936,18446744073709443072,18446744073709422592,0,0,10491,20763,1,0,136,3983286272,16752881664,2309849088,40726028288,0,0,0,33959936,10493,20768,4.581,2.666,91.462,1.291,0
2.043,1.751,95.913,0.292,0,16384,2240512,18446744073709363200,18446744073709412352,0,0,5613,9691,1,0,58,3889635328,16849805312,2309853184,40725753856,0,0,16384,2240512,5612,9688,2.043,1.751,95.913,0.292,0
3.796,3.504,92.365,0.334,0,0,2224128,18446744073709535232,18446744073709524992,0,0,10039,17802,1,0,265,3862282240,17152065536,2309853184,40458461184,0,0,0,2224128,10038,17800,3.835,3.543,92.288,0.333,0
4.317,2.532,92.030,1.121,0,0,30814208,240,240,0,0,5736,10516,0,1,111,3884384256,17101668352,2309861376,40485986304,0,0,0,30814208,5737,10522,4.279,2.493,92.106,1.122,0
9.106,5.833,83.592,1.469,0,0,4943872,0,1640,0,0,19332,46368,3,0,592,3937374208,17046487040,2309877760,40486416384,0,0,0,4943872,19333,46403,9.106,5.833,83.592,1.469,0
14.595,2.827,74.012,8.565,0,9109504,106573824,160,6610,0,0,9722,32634,8,1,164,4091428864,16783187968,2309881856,40589291520,0,0,9109504,106573824,9726,32637,14.636,2.869,73.929,8.565,0
17.304,4.992,75.250,2.454,0,0,107495424,240,14939,0,0,10574,29798,9,0,219,4321574912,16446783488,2309885952,40693637120,0,0,0,107532288,10586,29792,17.373,4.988,75.187,2.452,0
21.405,2.521,74.545,1.529,0,0,33964032,80,5294,0,0,5396,25597,9,0,65,4502859776,16231116800,2309898240,40725639168,0,0,0,33927168,5379,25600,21.381,2.523,74.566,1.530,0
29.582,2.565,67.770,0.083,0,0,1847296,80,3005,0,0,5414,22756,2,0,43,4620259328,16112082944,2309898240,40725278720,0,0,0,1847296,5413,22730,29.524,2.526,67.867,0.083,0
39.087,2.723,58.190,0,0,0,253952,26151,30480,0,0,6458,24488,12,0,65,4795772928,15934410752,2309898240,40725360640,0,0,0,253952,6458,24474,39.230,2.719,58.051,0,0
25.376,0.918,73.497,0.209,0,0,655360,19499,21808,0,0,5157,10680,3,0,9,4849688576,15878434816,2309906432,40725446656,0,0,0,655360,5157,10690,25.220,0.920,73.651,0.209,0
5.755,1.543,92.661,0.042,0,196608,475136,215846,216475,0,0,2884,9040,1,0,8,4901662720,15826092032,2309906432,40725692416,0,0,196608,475136,2886,9046,5.784,1.581,92.593,0.042,0
5.017,1.741,93.076,0.166,0,0,339968,232782,234184,0,0,2868,8259,1,0,7,4939431936,15788220416,2309914624,40725716992,0,0,0,339968,2868,8253,4.979,1.701,93.154,0.166,0
4.876,2.149,92.975,0,0,0,118784,68038,68917,0,0,4114,8858,0,0,62,4675497984,16024141824,2309922816,40753061888,0,0,0,118784,4112,8847,4.876,2.149,92.975,0,0
0.334,1.209,98.457,0,0,0,0,93,597,0,0,1323,1648,1,0,18,4673515520,16026591232,2309922816,40753057792,0,0,0,0,1323,1648,0.334,1.209,98.457,0,0
0.250,0.292,99.458,0,0,0,0,0,629,0,0,702,1336,0,0,2,4637282304,16062996480,2309922816,40753057792,0,0,0,0,702,1336,0.250,0.292,99.458,0,0
0.333,1.291,98.376,0,0,0,0,0,504,0,0,952,1519,0,0,7,4637728768,16062550016,2309922816,40753057792,0,0,0,0,952,1519,0.333,1.291,98.376,0,0
0.167,1.125,98.708,0,0,0,0,0,644,0,0,856,1155,0,0,7,4638027776,16062251008,2309922816,40753057792,0,0,0,0,856,1155,0.167,1.125,98.708,0,0
0.416,1.374,98.210,0,0,0,307200,0,1624,0,0,1018,1340,0,0,7,4638113792,16062160896,2309922816,40753061888,0,0,0,307200,1018,1340,0.416,1.374,98.210,0,0
0.292,0.833,98.875,0,0,0,12288,0,322,0,0,881,1276,1,0,7,4638015488,16062259200,2309922816,40753061888,0,0,0,12288,881,1276,0.292,0.833,98.875,0,0
0.125,0.459,99.416,0,0,0,0,0,1197,0,0,728,1113,0,0,2,4637638656,16062631936,2309922816,40753065984,0,0,0,0,728,1113,0.125,0.459,99.416,0,0
0.250,1.250,98.500,0,0,0,0,0,627,0,0,1034,1495,0,0,7,4637593600,16062631936,2309922816,40753078272,0,0,0,0,1034,1496,0.250,1.251,98.499,0,0
0.208,1.251,98.458,0.083,0,0,434176,0,252,0,0,971,1443,0,0,7,4637782016,16062779392,2309922816,40752734208,0,0,0,434176,971,1442,0.208,1.251,98.458,0.083,0
0.209,1.168,98.623,0,0,0,0,0,377,0,0,1099,1527,1,0,12,4640157696,16060403712,2309922816,40752734208,0,0,0,0,1099,1527,0.209,1.168,98.623,0,0
4.341,2.003,92.571,1.085,0,0,32862208,18446744073709295616,18446744073709240320,0,0,9504,19604,2,0,119,4385882112,16347414528,2309935104,40726523904,0,0,0,32862208,9506,19608,4.341,2.003,92.571,1.085,0
3.346,2.300,93.977,0.376,0,16384,3661824,18446744073709260800,18446744073709281280,0,0,9247,16812,1,0,96,3971055616,16767721472,2309935104,40726298624,0,0,16384,3661824,9245,16808,3.346,2.300,93.977,0.376,0
2.792,2.708,94.208,0.292,0,0,2334720,18446744073709535232,18446744073709524992,0,0,5592,11421,2,0,112,3882770432,17101537280,2309935104,40486772736,0,0,0,2334720,5592,11421,2.792,2.708,94.208,0.292,0
4.630,2.770,92.600,0,0,0,0,80,160,0,0,6895,11688,2,1,226,3883335680,17101651968,2309935104,40486301696,0,0,0,0,6896,11767,4.632,2.771,92.597,0,0
5.574,3.910,87.604,2.912,0,0,34873344,160,436,0,0,9657,23027,3,0,192,3934044160,17050607616,2309947392,40486551552,0,0,0,34873344,9660,22957,5.650,3.905,87.536,2.908,0
15.642,5.102,77.123,2.133,0,3424256,33886208,0,2082,0,0,18688,50713,5,3,556,4076310528,16872329216,2309951488,40516661248,0,0,3473408,33886208,18688,50728,15.649,5.146,77.029,2.176,0
13.353,3.536,73.669,9.443,0,5685248,159178752,400,7873,0,0,9767,38049,3,2,153,4307177472,16457609216,2309955584,40694628352,0,0,5636096,159178752,9763,38026,13.322,3.497,73.730,9.450,0
19.793,3.610,73.527,3.071,0,0,55775232,80,14734,0,0,8100,21142,4,0,149,4410220544,16324268032,2309984256,40725262336,0,0,0,55775232,8100,21154,19.809,3.647,73.518,3.025,0
32.714,3.304,63.817,0.165,0,0,2351104,160,4893,0,0,6821,33544,5,0,74,4601651200,16128892928,2309984256,40725815296,0,0,0,2351104,6821,33531,32.741,3.307,63.787,0.165,0
37.950,2.646,59.115,0.289,0,0,241664,9796,13613,0,0,6445,22177,14,1,39,4747128832,15982379008,2309984256,40725630976,0,0,0,241664,6445,22229,38.068,2.642,59.001,0.289,0
27.064,1.251,71.393,0.292,0,0,598016,19137,20326,0,0,5203,13788,2,0,36,4830355456,15896649728,2309984256,40725798912,0,0,0,598016,5203,13736,26.881,1.212,71.614,0.293,0
5.968,1.503,92.446,0.083,0,196608,356352,98730,103494,0,0,2556,7239,2,0,4,4869099520,15856939008,2309984256,40726028288,0,0,196608,356352,2556,7239,6.005,1.543,92.369,0.083,0
5.458,1.625,92.833,0.083,0,0,364544,252950,253524,0,0,3357,9183,3,0,12,4906549248,15819427840,2309984256,40726028288,0,0,0,364544,3380,9187,5.419,1.584,92.914,0.083,0
4.502,1.876,93.622,0,0,0,114688,95088,96978,0,0,4558,8784,1,0,52,4659904512,16038031360,2309984256,40753373184,0,0,0,114688,4535,8780,4.538,1.873,93.589,0,0
0.375,1.292,98.333,0,0,0,0,0,629,0,0,1158,2085,1,0,13,4660334592,16037593088,2309984256,40753373184,0,0,0,0,1158,2085,0.333,1.333,98.333,0,0
0.167,0.292,99.541,0,0,0,0,0,629,0,0,754,1271,0,0,2,4633374720,16064552960,2309984256,40753373184,0,0,0,0,754,1271,0.167,0.250,99.583,0,0
0.167,1.084,98.749,0,0,0,0,0,252,0,0,883,1196,0,0,7,4632457216,16065470464,2309984256,40753373184,0,0,0,0,883,1196,0.167,1.125,98.708,0,0
0.250,1.292,98.458,0,0,0,0,0,252,0,0,939,1444,0,0,7,4633038848,16064864256,2309984256,40753373184,0,0,0,0,939,1444,0.250,1.251,98.499,0,0
0.209,1.252,98.540,0,0,0,315392,0,812,0,0,914,1331,0,0,7,4632641536,16065269760,2309984256,40753373184,0,0,0,315392,915,1333,0.209,1.251,98.540,0,0
0.458,0.749,98.794,0,0,0,0,0,1022,0,0,836,1194,1,0,7,4633792512,16064114688,2309984256,40753377280,0,0,0,0,835,1192,0.458,0.791,98.751,0,0
0.208,0.667,99.125,0,0,0,12288,0,322,0,0,845,1335,0,0,2,4633407488,16064446464,2309984256,40753389568,0,0,0,12288,845,1335,0.208,0.625,99.167,0,0
0.333,1.167,98.500,0,0,0,0,0,1377,0,0,910,1451,0,0,7,4633960448,16063897600,2309984256,40753393664,0,0,0,0,910,1451,0.333,1.167,98.500,0,0
0.250,1.125,98.625,0,0,0,0,0,629,0,0,856,1239,0,0,7,4633980928,16063873024,2309984256,40753397760,0,0,0,0,856,1239,0.250,1.125,98.625,0,0
0.375,1.335,98.290,0,0,0,434176,0,629,0,0,1751,2053,0,0,17,4629712896,16069115904,2309984256,40753049600,0,0,0,434176,1751,2053,0.375,1.335,98.290,0,0
3.758,2.004,93.111,1.127,0,16384,32497664,18446744073709338624,18446744073709281280,0,0,7835,16297,2,1,97,4563734528,16167931904,2309984256,40726966272,0,0,16384,32686080,7855,16321,3.801,2.005,93.066,1.128,0
4.196,2.308,92.782,0.713,0,0,3776512,18446744073709301760,18446744073709324288,0,0,11111,20396,0,0,124,3974049792,16762703872,2309988352,40726740992,0,0,0,3588096,11091,20372,4.153,2.307,92.827,0.713,0
1.172,1.715,97.113,0,0,0,86016,18446744073709539328,18446744073709533184,0,0,3168,6264,0,0,43,3884797952,16852901888,2309988352,40726519808,0,0,0,86016,3168,6264,1.173,1.718,97.109,0,0
4.065,3.567,92.036,0.332,0,0,2379776,48,18446744073709545472,0,0,9003,14869,1,0,267,3865968640,17117732864,2309988352,40486637568,0,0,0,2379776,9003,14869,4.060,3.563,92.046,0.331,0
3.340,2.171,92.276,2.213,0,0,31301632,240,240,0,0,5297,9879,6,2,88,3884408832,17099173888,2309992448,40486637568,0,0,0,31305728,5308,9908,3.383,2.214,92.147,2.256,0
9.396,4.698,84.102,1.804,0,0,4644864,0,1170,0,0,18076,44657,4,0,554,3994910720,16986267648,2310004736,40487227392,0,0,0,4640768,18086,44676,9.392,4.696,84.151,1.761,0
15.698,3.488,76.952,3.862,0,16384,100638720,80,7930,0,0,8794,35997,5,1,128,4207931392,16665518080,2310008832,40589357056,0,0,16384,101326848,8774,35969,15.682,3.453,76.997,3.869,0
20.257,3.487,75.135,1.121,0,9093120,7348224,240,9146,0,0,12242,27359,4,0,206,4318494720,16446275584,2310017024,40694157312,0,0,9093120,6660096,12241,27339,20.282,3.484,75.114,1.120,0
23.013,4.037,68.206,4.744,0,0,115240960,80,7346,0,0,8097,45276,13,0,119,4481085440,16278364160,2310029312,40700022784,0,0,0,115240960,8097,45390,23.058,4.071,68.135,4.736,0
33.306,2.744,63.035,0.915,0,0,27361280,160,2963,0,0,6566,23596,11,0,58,4635725824,16094019584,2310029312,40726228992,0,0,0,27361280,6566,23503,33.403,2.704,62.978,0.915,0
44.560,1.792,53.397,0.250,0,0,606208,80,4671,0,0,6883,19976,8,0,16,4766580736,15961952256,2310037504,40726257664,0,0,0,606208,6905,19966,44.458,1.875,53.417,0.250,0
7.997,1.583,90.379,0.042,0,0,172032,31282,33828,0,0,3984,8493,1,0,51,4815675392,15910219776,2310037504,40726401024,0,0,0,172032,3962,8482,7.885,1.502,90.572,0.042,0
6.866,1.665,91.427,0.042,0,196608,409600,90496,91535,0,0,2472,6988,2,0,9,4849942528,15875313664,2310037504,40726401024,0,0,196608,409600,2472,6989,6.908,1.665,91.386,0.042,0
8.399,1.538,89.979,0.083,0,0,335872,266248,267777,0,0,3466,9402,2,0,7,4892585984,15832342528,2310037504,40726605824,0,0,0,335872,3467,9403,8.351,1.537,90.029,0.083,0
7.909,1.946,90.104,0.041,0,0,139264,89745,90624,0,0,4580,9720,1,0,62,4649525248,16047337472,2310037504,40753979392,0,0,0,139264,4579,9718,7.919,1.949,90.091,0.041,0
2.711,0.417,96.872,0,0,0,0,0,629,0,0,1656,1731,2,0,16,4646916096,16050425856,2310037504,40753979392,0,0,0,0,1656,1731,2.751,0.417,96.832,0,0
3.124,1.125,95.752,0,0,0,0,0,377,0,0,1241,1541,0,0,2,4625354752,16072060928,2310037504,40753979392,0,0,0,0,1241,1541,3.083,1.125,95.792,0,0
2.957,1.166,95.877,0,0,0,0,0,252,0,0,1152,1544,1,0,7,4625801216,16071614464,2310037504,40753979392,0,0,0,0,1152,1544,2.955,1.207,95.839,0,0
3.627,1.251,95.123,0,0,0,0,0,252,0,0,1189,1697,4,0,7,4650143744,16047280128,2310037504,40753979392,0,0,0,0,1189,1697,3.628,1.209,95.163,0,0
0.542,1.292,98.124,0.042,0,0,311296,0,1512,0,0,828,1351,1,0,7,4651466752,16045957120,2310037504,40753979392,0,0,0,311296,828,1351,0.541,1.291,98.126,0.042,0
0.167,0.250,99.583,0,0,0,0,0,322,0,0,737,1398,0,0,2,4650311680,16047112192,2310037504,40753979392,0,0,0,0,737,1398,0.167,0.250,99.583,0,0
0.167,1.376,98.458,0,0,0,12288,0,1072,0,0,843,1237,0,0,7,4650795008,16046596096,2310037504,40753995776,0,0,0,12288,843,1237,0.167,1.376,98.458,0,0
0.167,1.169,98.664,0,0,0,0,0,879,0,0,787,1378,0,0,7,4651548672,16045842432,2310037504,40753995776,0,0,0,0,787,1378,0.167,1.168,98.665,0,0
0.292,1.209,98.415,0.083,0,0,1183744,0,629,0,0,1155,1784,0,0,9,4650995712,16046395392,2310037504,40753995776,0,0,0,1183744,1155,1784,0.292,1.209,98.415,0.083,0
0.167,0.709,99.083,0.042,0,0,401408,0,629,0,0,813,1453,1,0,12,4654850048,16042881024,2310037504,40753655808,0,0,0,401408,813,1453,0.167,0.709,99.082,0.042,0
4.313,2.178,92.546,0.963,0,0,32260096,18446744073709244416,18446744073709164544,0,0,9484,19488,0,0,122,4398084096,16332132352,2310041600,40727486464,0,0,0,32260096,9484,19488,4.311,2.177,92.549,0.963,0
3.368,3.243,93.015,0.374,0,16384,3780608,18446744073709393920,18446744073709443072,0,0,8798,15621,1,0,90,3975331840,16760897536,2310053888,40727207936,0,0,16384,3780608,8798,15621,3.368,3.243,93.015,0.374,0
1.880,2.047,95.865,0.209,0,0,2146304,18446744073709539328,18446744073709533184,0,0,4677,8287,1,0,49,3882225664,17023082496,2310053888,40559378432,0,0,0,2146304,4679,8300,1.882,2.049,95.859,0.209,0
4.909,3.300,91.749,0.041,0,0,487424,48,18446744073709545472,0,0,7893,13099,1,0,249,3882917888,17099325440,2310053888,40487534592,0,0,0,487424,7891,13086,4.905,3.298,91.756,0.041,0
5.419,3.085,89.287,2.209,0,0,34496512,333,640,0,0,8401,21181,2,2,187,3956207616,17026064384,2310057984,40487510016,0,0,0,34619392,8406,21207,5.461,3.168,89.162,2.209,0
6.528,5.156,86.362,1.954,0,8388608,32022528,0,1050,0,0,16298,34682,1,2,419,4126695424,16750313472,2310070272,40586833920,0,0,8421376,31899648,16297,34659,6.495,5.079,86.470,1.957,0
5.189,1.826,90.162,2.823,0,720896,71684096,160,8762,0,0,4607,8095,2,0,79,4172701696,16701386752,2310070272,40589176832,0,0,688128,71684096,4603,8092,5.228,1.826,90.124,2.822,0
6.242,2.164,87.058,4.536,0,0,112074752,160,6011,0,0,3931,15567,2,0,33,4189212672,16570589184,2310074368,40699682816,0,0,0,112074752,3937,15577,6.240,2.205,87.022,4.534,0
17.630,4.955,75.145,2.271,0,0,35622912,80,4592,0,0,13244,41591,4,0,317,4332032000,16372375552,2310107136,40753926144,0,0,0,35622912,13239,41596,17.603,4.917,75.207,2.273,0
14.998,1.745,83.216,0.042,0,0,143360,80,3601,0,0,7050,21221,4,0,90,4437848064,16292466688,2310111232,40726581248,0,0,0,143360,7049,21208,15.027,1.785,83.147,0.042,0
22.190,2.314,75.496,0,0,0,0,160,4506,0,0,4664,19252,10,0,43,4587769856,16140730368,2310111232,40726593536,0,0,0,0,4666,19270,22.286,2.270,75.444,0,0
34.748,2.830,62.422,0,0,0,421888,26136,29164,0,0,6581,26608,13,0,61,4705587200,16020533248,2310111232,40726654976,0,0,0,421888,6580,26671,34.734,2.870,62.396,0,0
46.077,2.698,50.976,0.249,0,0,614400,5145,5979,0,0,6733,18510,9,0,17,4847427584,15877214208,2310119424,40726724608,0,0,0,614400,6733,18441,46.077,2.698,50.976,0.249,0
9.392,2.027,88.498,0.083,0,196608,462848,183218,184814,0,0,4094,10103,1,0,13,4870496256,15853248512,2310119424,40727003136,0,0,196608,462848,4093,10089,9.249,1.991,88.677,0.083,0
5.875,0.583,93.417,0.125,0,0,327680,257603,258619,0,0,2881,9031,25,0,6,4904488960,15819223040,2310123520,40727007232,0,0,0,327680,2890,9157,5.953,0.583,93.339,0.125,0
5.887,1.658,92.454,0,0,0,32768,1056,1560,0,0,3879,6180,1,0,53,4645609472,16050470912,2310123520,40754348032,0,0,0,32768,3871,6054,5.802,1.658,92.540,0,0
2.960,1.084,95.957,0,0,0,0,0,629,0,0,1101,1219,1,0,7,4646232064,16049848320,2310123520,40754348032,0,0,0,0,1100,1219,2.963,1.085,95.952,0,0
3.082,1.249,95.668,0,0,0,0,0,1049,0,0,1222,1546,0,0,7,4647174144,16048881664,2310123520,40754348032,0,0,0,0,1223,1546,3.078,1.248,95.674,0,0
2.791,1.249,95.960,0,0,0,0,0,574,0,0,998,1358,1,0,7,4647501824,16048570368,2310123520,40754348032,0,0,0,0,997,1358,2.793,1.251,95.957,0,0
3.085,0.042,96.874,0,0,0,0,0,1204,0,0,840,1139,2,0,6,4647432192,16048648192,2310123520,40754348032,0,0,0,0,841,1161,3.082,0.042,96.876,0,0
3.998,1.333,94.627,0.042,0,0,319488,0,322,0,0,1295,2045,1,0,3,4670337024,16025726976,2310123520,40754348032,0,0,0,319488,1295,2024,3.997,1.332,94.629,0.042,0
0.209,1.418,98.374,0,0,0,0,0,1197,0,0,951,1409,0,0,7,4671389696,16024670208,2310123520,40754352128,0,0,0,0,952,1408,0.209,1.418,98.373,0,0
0.250,1.083,98.667,0,0,0,12288,0,502,0,0,863,1094,0,0,7,4672073728,16023887872,2310123520,40754368512,0,0,0,12288,865,1099,0.250,1.083,98.667,0,0
0.334,1.043,98.623,0,0,0,0,0,322,0,0,1675,2103,1,0,18,4668641280,16027701248,2310123520,40754368512,0,0,0,0,1672,2098,0.334,1.043,98.623,0,0
0.209,0.542,99.208,0.042,0,0,430080,0,377,0,0,758,1332,0,0,2,4667330560,16029609984,2310123520,40754024448,0,0,0,430080,758,1332,0.209,0.542,99.208,0.042,0
1.707,1.707,96.545,0.042,0,0,126976,18446744073709338624,18446744073709287424,0,0,4113,7539,0,0,50,4660666368,16036823040,2310123520,40753991680,0,0,0,126976,4113,7539,1.707,1.707,96.545,0.042,0
4.210,3.251,90.830,1.709,0,0,34062336,18446744073709451264,18446744073709426688,0,0,9995,20036,1,0,127,3999039488,16731824128,2310135808,40727900160,0,0,0,34062336,9996,20040,4.215,3.255,90.818,1.711,0
1.885,2.220,95.685,0.209,0,16384,2203648,18446744073709404160,18446744073709453312,0,0,5502,9989,1,0,50,3890823168,16844156928,2310135808,40727576576,0,0,16384,2203648,5502,9996,1.882,2.258,95.650,0.209,0
4.332,2.791,92.503,0.375,0,0,2572288,18446744073709539328,18446744073709524992,0,0,10029,18922,2,0,297,3887955968,17121497088,2310135808,40460103680,0,0,0,2572288,10038,18979,4.377,2.793,92.455,0.375,0
4.857,1.910,92.154,1.079,0,0,30052352,160,160,0,0,5852,10325,0,0,105,3888644096,17092620288,2310135808,40487636992,0,0,0,30052352,5842,10258,4.819,1.870,92.231,1.080,0
8.631,6.390,83.693,1.286,0,0,5517312,80,1576,0,0,18197,43788,4,0,568,3986325504,16992645120,2310139904,40488067072,0,0,0,5517312,18216,43827,8.661,6.424,83.630,1.285,0
16.584,3.786,78.642,0.988,0,9109504,51294208,240,5378,0,0,8189,26414,2,1,144,4160929792,16675094528,2310139904,40624459776,0,0,9109504,51326976,8170,26379,16.571,3.783,78.660,0.987,0
13.835,3.199,78.604,4.362,0,0,160665600,80,12415,0,0,8139,32860,5,2,70,4193329152,16463962112,2310139904,40799821824,0,0,0,160677888,8138,32856,13.858,3.163,78.610,4.370,0
28.684,3.560,65.646,2.111,0,0,35811328,80,6196,0,0,11608,38688,11,0,243,4423450624,16306626560,2310144000,40726827008,0,0,0,35766272,11608,38692,28.802,3.595,65.496,2.107,0
36.277,2.446,61.277,0,0,0,794624,80,2365,0,0,6214,25322,13,0,33,4611076096,16116625408,2310144000,40727310336,0,0,0,794624,6214,25321,36.277,2.446,61.277,0,0
44.083,2.750,52.875,0.292,0,0,2424832,80,5405,0,0,7468,19591,6,0,21,4774621184,15951749120,2310144000,40726994944,0,0,0,2424832,7468,19589,43.995,2.711,53.003,0.292,0
5.037,1.249,93.714,0,0,0,172032,18694,21245,0,0,2317,4551,0,0,13,4777517056,15947632640,2310144000,40727044096,0,0,0,172032,2317,4549,4.954,1.249,93.797,0,0
3.207,1.833,94.960,0,0,0,0,12564,13548,0,0,2082,5151,1,0,62,4815925248,15908302848,2310144000,40727048192,0,0,0,0,2082,5151,3.207,1.833,94.960,0,0
6.146,0.581,93.231,0.042,0,0,118784,48608,50057,0,0,2339,6109,2,0,12,4854390784,15868329984,2310144000,40727113728,0,0,0,118784,2339,6110,6.154,0.582,93.222,0.042,0
6.063,1.287,92.525,0.125,0,196608,507904,242138,243222,0,0,3035,8870,2,0,3,4896800768,15825530880,2310148096,40727351296,0,0,196608,507904,3035,8883,6.063,1.287,92.525,0.125,0
