"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","joao-MacPro",,,,"User:","joao"
"Cmdline:","dstat -a -v --output ./dstat_12_thread.csv",,,,"Date:","13 May 2019 18:07:15 WEST"
"total cpu usage",,,,,"dsk/total",,"net/total",,"paging",,"system",,"procs",,,"memory usage",,,,"paging",,"dsk/total",,"system",,"total cpu usage",,,,
1.373,1.872,85.774,10.982,0,0,266280960,62998,51182,0,0,5737,11351,1,3,42,12453879808,12529971200,2213310464,36832632832,0,0,0,266280960,5733,11285,1.374,1.873,85.803,10.949,0
2.638,2.764,83.626,10.972,0,0,212946944,18446744073709498368,18446744073709467648,0,0,10095,19595,1,2,112,12435959808,12555157504,2213310464,36832514048,0,0,0,212946944,10110,19631,2.637,2.763,83.633,10.967,0
3.013,2.352,78.168,16.467,0,0,251465728,18446744073709312000,18446744073709305856,0,0,7207,16155,3,2,46,12434026496,12562833408,2213314560,36832514048,0,0,0,251469824,7207,16168,3.014,2.353,78.159,16.474,0
23.467,9.387,62.537,4.609,0,81920,17158144,67935,22201,0,0,34601,98859,2,1,604,9166798848,15846670336,2213416960,36831567872,0,0,81920,17158144,34598,98847,23.477,9.391,62.521,4.611,0
7.611,7.780,80.488,4.121,0,0,34103296,154880,142128,0,0,21139,36946,26,0,284,8947019776,16053092352,2213441536,36857184256,0,0,0,34099200,21132,36986,7.618,7.786,80.471,4.125,0
11.461,6.927,80.059,1.553,0,0,11960320,18446744073709449216,18446744073709504512,0,0,15144,41978,2,0,133,8912244736,16097116160,2213457920,36857196544,0,0,0,11960320,15149,41928,11.447,6.918,80.084,1.551,0
10.698,5.892,79.774,3.636,0,0,19087360,18446744073708800000,18446744073708777472,0,0,16463,41893,1,1,239,8852848640,17120759808,2213502976,35922784256,0,0,0,19087360,16454,41887,10.684,5.885,79.758,3.673,0
6.023,5.102,87.997,0.878,0,16384,7933952,18446744073709441024,18446744073709383680,0,0,15162,28726,1,0,191,8079503360,18145927168,2213507072,35681710080,0,0,16384,7954432,15167,28712,6.023,5.102,88.038,0.836,0
6.937,3.552,88.466,1.045,0,16384,6680576,18446744073709289472,18446744073709242368,0,0,12441,26130,1,0,172,7339552768,18923319296,2213519360,35653652480,0,0,16384,6660096,12435,26124,6.946,3.556,88.452,1.046,0
5.686,3.595,89.799,0.920,0,0,8376320,18446744073709522944,18446744073709500416,0,0,12616,24016,0,0,144,7291490304,19225858048,2213523456,35412226048,0,0,0,8376320,12618,24018,5.676,3.589,89.816,0.918,0
0.583,1.332,97.960,0.125,0,0,12288,624,960,0,0,1716,2395,0,1,13,7290052608,19227373568,2213523456,35412230144,0,0,0,12288,1714,2392,0.584,1.334,97.957,0.125,0
0.708,1.374,97.877,0.042,0,0,0,704,773,0,0,2618,2919,1,0,41,7291092992,19226259456,2213523456,35412230144,0,0,0,0,2618,2919,0.707,1.372,97.879,0.042,0
0.375,1.207,98.418,0,0,0,0,1872,1872,0,0,1520,2134,0,0,13,7290359808,19226939392,2213523456,35412234240,0,0,0,0,1520,2134,0.375,1.207,98.418,0,0
1.464,0.795,97.700,0.042,0,0,118784,18446744073709551616,18446744073709541376,0,0,3922,7208,1,0,51,7203876864,19314159616,2213523456,35411959808,0,0,0,118784,3922,7208,1.466,0.796,97.696,0.042,0
7.010,5.765,86.976,0.249,0,0,3264512,48,18446744073709545472,0,0,15733,32618,3,0,582,7206699008,19739316224,2213527552,34990559232,0,0,0,3264512,15734,32620,7.010,5.765,86.976,0.249,0
9.603,3.841,81.628,4.927,0,16384,87138304,18446744073709277184,18446744073709330432,0,0,11308,27724,1,0,241,7200043008,19700224000,2213552128,35043328000,0,0,16384,87138304,11309,27724,9.587,3.835,81.659,4.919,0
5.725,2.800,90.681,0.794,0,0,6627328,38753,1128,0,0,10434,17825,1,1,128,6552064000,20351041536,2213670912,35043139584,0,0,0,6631424,10439,17838,5.735,2.805,90.666,0.795,0
12.799,9.694,71.884,5.623,0,0,18186240,18446744073709299712,18446744073709256704,0,0,19760,53607,4,0,601,6746935296,20157235200,2213920768,35044106240,0,0,0,18182144,19755,53596,12.794,9.690,71.896,5.621,0
17.133,12.977,65.861,4.029,0,0,75456512,704,5596,0,0,31014,86532,5,1,1077,7048568832,19775610880,2214002688,35115974656,0,0,0,75460608,31019,86579,17.140,12.983,65.846,4.031,0
28.080,5.724,60.224,5.973,0,0,145424384,18446744073709551616,11049,0,0,15119,54046,5,5,277,7175553024,19470041088,2214060032,35292553216,0,0,0,146108416,15130,54037,28.091,5.726,60.207,5.975,0
31.951,6.658,49.037,12.353,0,32768,200077312,992,10181,0,0,13210,74609,3,6,241,7410106368,19388805120,2214113280,35138433024,0,0,32768,199389184,13193,74569,31.938,6.656,49.016,12.390,0
35.208,9.358,40.537,14.897,0,15417344,44351488,864,10620,0,0,19649,64367,8,11,604,7570931712,19217993728,2214297600,35142926336,0,0,15417344,44351488,19654,64380,35.208,9.358,40.537,14.897,0
57.480,7.501,27.602,7.417,0,7700480,109121536,2032,11878,0,0,14571,51088,21,3,253,7874981888,18917351424,2214412288,35138973696,0,0,7700480,109203456,14584,51160,57.528,7.507,27.583,7.381,0
64.513,8.117,21.207,6.162,0,0,125440000,864,13860,0,0,16992,65531,20,2,344,8195133440,18475757568,2214617088,35255169024,0,0,0,125468672,17015,65530,64.486,8.114,21.240,6.160,0
78.535,12.151,7.917,1.397,0,0,15474688,64,4305,0,0,20586,50484,36,1,464,8523214848,18168279040,2214719488,35234283520,0,0,0,15368192,20553,50457,78.602,12.161,7.839,1.398,0
71.301,8.605,19.669,0.424,0,0,21725184,942,9643,0,0,18448,57095,24,0,423,8738541568,17983135744,2214739968,35199946752,0,0,16384,21721088,18459,57104,71.271,8.602,19.703,0.424,0
80.143,6.184,12.411,1.262,0,7716864,84283392,1212,17211,0,0,13739,40544,26,0,198,8998940672,17632772096,2214760448,35281973248,0,0,7700480,84283392,13723,40501,80.143,6.184,12.411,1.262,0
78.983,6.894,12.989,1.135,0,0,70991872,15646,25418,0,0,14531,38511,17,2,258,9294127104,17217118208,2214834176,35392536576,0,0,0,72302592,14533,38525,78.983,6.894,12.989,1.135,0
71.851,7.270,19.949,0.930,0,0,48943104,60445,67636,0,0,11871,43245,22,1,211,9584738304,16951009280,2214936576,35366244352,0,0,0,47697920,11876,43337,71.851,7.270,19.949,0.930,0
36.762,3.924,59.108,0.207,0,0,2326528,20961,25387,0,0,8450,19713,8,0,69,9799462912,16728928256,2214948864,35366645760,0,0,0,2260992,8449,19646,36.731,3.921,59.142,0.206,0
39.867,5.097,54.869,0.166,0,0,1175552,231853,241870,0,0,9616,38536,11,0,119,9613770752,16882835456,2214973440,35394023424,0,0,0,1175552,9606,38487,39.884,5.100,54.851,0.166,0
41.649,4.476,53.833,0.041,0,0,647168,84337,87839,0,0,11787,37173,12,0,198,9508892672,16929173504,2215047168,35448827904,0,0,0,647168,11791,37162,41.632,4.474,53.853,0.041,0
42.290,2.089,55.412,0.209,0,0,618496,7107,10010,0,0,7612,18620,6,0,28,9631625216,16803938304,2215079936,35448905728,0,0,0,618496,7608,18619,42.272,2.089,55.430,0.209,0
8.091,2.199,89.627,0.083,0,0,249856,200290,203067,0,0,6864,13907,2,0,71,9446191104,16990531584,2215084032,35448983552,0,0,0,249856,6868,13910,8.157,2.195,89.565,0.083,0
4.608,2.864,92.154,0.374,0,0,1060864,0,3747,0,0,8503,29242,1,0,96,9465405440,16914239488,2215190528,35504881664,0,0,0,1060864,8501,29266,4.528,2.867,92.231,0.374,0
4.663,2.623,92.381,0.333,0,0,1597440,624,3081,0,0,7339,30292,1,0,68,9468055552,16843440128,2215198720,35571277824,0,0,0,1597440,7343,30297,4.667,2.625,92.375,0.333,0
4.988,2.369,92.643,0,0,0,20480,624,2329,0,0,5003,34580,4,0,19,9467621376,16705232896,2215198720,35707334656,0,0,0,20480,4999,34577,4.990,2.370,92.640,0,0
5.342,2.692,91.967,0,0,0,0,1872,4081,0,0,4797,31559,4,0,14,9450303488,16549486592,2215198720,35878129664,0,0,0,0,4796,31557,5.335,2.688,91.977,0,0
4.819,3.116,91.982,0.083,0,0,540672,624,3633,0,0,5272,31302,0,1,19,9420738560,16408625152,2215215104,36046106624,0,0,0,540672,5271,31272,4.817,3.115,91.985,0.083,0
4.231,2.820,92.700,0.249,0,0,1171456,0,1540,0,0,7790,22917,0,1,119,9424490496,16367996928,2215264256,36081901568,0,0,0,1347584,7809,22957,4.231,2.820,92.700,0.249,0
2.950,1.620,95.305,0.125,0,0,704512,624,2325,0,0,3937,5709,1,0,54,9424474112,16339746816,2215268352,36109361152,0,0,0,528384,3919,5689,2.955,1.623,95.298,0.125,0
3.339,1.503,93.907,1.252,0,0,61550592,18446744073709512704,18446744073709459456,0,0,8043,12796,1,2,97,9409777664,16361390080,2215272448,36109406208,0,0,0,62861312,8045,12778,3.339,1.503,93.907,1.252,0
2.454,2.288,88.145,7.113,0,0,229683200,18446744073709475840,18446744073709369344,0,0,7115,12331,0,2,71,9396670464,16376352768,2215272448,36109320192,0,0,0,229683200,7112,12329,2.454,2.288,88.145,7.113,0
1.334,1.834,88.620,8.212,0,0,247123968,624,1126,0,0,4515,5259,0,1,19,9394589696,16389591040,2215272448,36109320192,0,0,0,245813248,4515,5259,1.334,1.834,88.620,8.212,0
10.378,4.832,82.605,2.185,0,49152,8253440,18446744073709486080,19774,0,0,19517,44765,11,0,323,7498031104,18291875840,2215301120,36108181504,0,0,49152,8253440,19535,44810,10.374,4.830,82.612,2.184,0
7.359,6.013,84.987,1.640,0,0,10518528,18446744073709357056,18446744073709352960,0,0,16556,35792,1,0,162,7454666752,18344620032,2215342080,36108107776,0,0,0,10518528,16540,35749,7.353,6.008,85,1.639,0
0.543,1.337,97.995,0.125,0,0,450560,688,1906,0,0,2454,3396,0,0,13,7380987904,18420281344,2215342080,36108107776,0,0,0,450560,2453,3396,0.543,1.337,97.995,0.125,0
4.587,3.962,90.367,1.084,0,0,6225920,18446744073709551616,18446744073709531136,0,0,11032,20863,2,0,169,7178846208,19066171392,2215362560,35671142400,0,0,0,6225920,11031,20862,4.589,3.963,90.363,1.085,0
3.338,2.628,93.617,0.417,0,0,4636672,18446744073709551616,18446744073709531136,0,0,7039,14069,1,0,97,7123021824,19416567808,2215383040,35385278464,0,0,0,4636672,7039,14068,3.336,2.627,93.620,0.417,0
0.542,0.792,98.666,0,0,0,0,69,252,0,0,2947,2846,0,0,71,7123095552,19416043520,2215383040,35385274368,0,0,0,0,2948,2848,0.542,0.792,98.666,0,0
1.338,1.798,96.865,0,0,0,77824,18446744073709453312,18446744073709414400,0,0,4252,7225,4,0,55,7114752000,19424800768,2215383040,35385249792,0,0,0,77824,4251,7280,1.338,1.798,96.863,0,0
5.946,3.368,89.938,0.748,0,16384,6561792,18446744073709522944,18446744073709504512,0,0,12054,22632,23,0,141,6499426304,20048490496,2215399424,35384733696,0,0,16384,6561792,12065,22742,5.948,3.369,89.933,0.749,0
4.682,4.390,90.050,0.878,0,0,5398528,18446744073709451264,18446744073709463552,0,0,11626,21458,12,0,190,6461657088,20545327104,2215452672,34934198272,0,0,0,5398528,11686,21491,4.686,4.393,90.042,0.879,0
25.241,13.692,61.067,0,0,0,24576,624,624,0,0,33375,77984,9,0,1777,6502899712,20327514112,2215452672,35110854656,0,0,0,24576,33307,77790,25.231,13.686,61.083,0,0
7.696,3.203,88.935,0.166,0,0,1462272,880,880,0,0,6582,22130,0,0,366,6547156992,20240330752,2215456768,35153125376,0,0,0,1462272,6579,22124,7.686,3.199,88.949,0.166,0
8.699,3.220,85.696,2.384,0,0,130789376,1264,1264,0,0,8054,24033,0,1,281,6557241344,20230107136,2215456768,35153141760,0,0,0,130789376,8054,24033,8.710,3.224,85.678,2.387,0
8.023,4.722,81.321,5.934,0,0,106557440,624,714,0,0,13030,27248,2,4,202,6594060288,20192428032,2215518208,35153645568,0,0,0,106590208,13041,27284,8.027,4.724,81.313,5.936,0
17.859,13.119,58.062,10.961,0,16384,54718464,1872,5414,0,0,29473,83454,11,6,862,6886653952,19863285760,2215698432,35186819072,0,0,16384,54685696,29468,83448,17.859,13.119,58.019,11.003,0
14.113,7.785,58.535,19.567,0,10485760,111353856,1104,15462,0,0,22055,66300,1,11,591,6901669888,19741130752,2215825408,35285815296,0,0,10534912,111353856,22051,66277,14.107,7.782,58.552,19.559,0
44.943,8.718,35.760,10.580,0,4931584,119701504,160,28668,0,0,17892,81692,18,3,263,7199043584,19269697536,2215849984,35456143360,0,0,4882432,119705600,17909,81777,44.981,8.725,35.748,10.546,0
53.899,15.722,23.349,7.030,0,0,86536192,864,13774,0,0,23666,93550,49,7,713,7913291776,18533769216,2215895040,35471982592,0,0,0,86532096,23655,93501,53.945,15.736,23.284,7.036,0
66.796,16.280,14.519,2.405,0,16384,39809024,784,7347,0,0,28787,89528,22,2,979,8605945856,17799249920,2215936000,35507036160,0,0,16384,39809024,28803,89723,66.767,16.273,14.556,2.404,0
61.727,17.526,15.550,5.198,0,7700480,113893376,2112,25470,0,0,31215,106310,22,0,1031,9071468544,17199996928,2215968768,35627683840,0,0,7700480,113893376,31192,106174,61.700,17.518,15.586,5.195,0
79.091,11.815,7.607,1.487,0,0,162021376,1104,22544,0,0,23292,66352,35,9,579,9216606208,16839557120,2215993344,35829669888,0,0,0,162021376,23305,66312,79.124,11.820,7.526,1.531,0
82.301,10.611,5.008,2.080,0,7274496,124104704,240,18740,0,0,20642,56315,35,23,369,9147711488,16585506816,2216067072,36142055424,0,0,7274496,125415424,20651,56310,82.301,10.611,5.051,2.037,0
83.109,7.119,4.634,5.139,0,1286144,193400832,1024,22723,0,0,16033,48721,62,4,263,9424044032,16295616512,2216206336,36149448704,0,0,1286144,192098304,16058,48734,83.165,7.137,4.576,5.122,0
87.589,9.213,1.304,1.893,0,3260416,212316160,944,22172,0,0,14066,31620,26,20,140,9962819584,15536832512,2216235008,36360998912,0,0,3260416,212307968,14018,31550,87.584,9.206,1.309,1.900,0
85.786,8.721,2.977,2.516,0,3653632,167981056,2016,12411,0,0,14251,32380,60,4,200,10337423360,14909136896,2216411136,36604235776,0,0,3653632,167981056,14260,32418,85.756,8.772,2.966,2.506,0
92.385,5.565,1.715,0.335,0,0,240635904,704,8958,0,0,11962,25107,46,5,111,10682585088,14497128448,2216513536,36665462784,0,0,0,241946624,11965,25127,92.440,5.502,1.722,0.336,0
83.466,15.530,0.628,0.377,0,2867200,160514048,0,8764,0,0,15951,29332,50,5,259,11188629504,13530693632,2216611840,37118951424,0,0,2981888,159203328,15989,29348,83.451,15.548,0.625,0.375,0
84.268,14.519,0.628,0.586,0,18563072,20549632,624,8359,0,0,15890,31140,48,9,267,11431272448,13595791360,2216689664,36819013632,0,0,18563072,20549632,15879,31112,84.303,14.483,0.628,0.586,0
87.168,9.455,2.828,0.549,0,1703936,10412032,26809,30555,0,0,19243,47215,47,0,583,11879915520,13193977856,2216796160,36766965760,0,0,1589248,10412032,19208,47178,87.173,9.451,2.827,0.549,0
86.968,8.562,4.302,0.169,0,57344,21725184,7161,11871,0,0,17203,41923,30,0,386,12135817216,12942315520,2216955904,36755722240,0,0,57344,21725184,17205,41930,86.955,8.556,4.320,0.169,0
87.421,7.387,5.150,0.042,0,0,1282048,12924,21116,0,0,15294,35379,23,0,256,12371570688,12755251200,2216988672,36701163520,0,0,0,1282048,15294,35411,87.384,7.384,5.190,0.042,0
88.940,6.686,4.289,0.084,0,0,1196032,88880,97005,0,0,13141,28040,35,0,149,12566790144,12581076992,2216988672,36673875968,0,0,0,1196032,13150,28026,88.940,6.686,4.289,0.084,0
92.250,5.320,2.430,0,0,0,868352,22378,27681,0,0,12900,23914,38,0,169,12642545664,12499202048,2217103360,36673859584,0,0,0,868352,12897,23911,92.288,5.323,2.389,0,0
92.117,5.618,2.264,0,0,0,651264,62007,70744,0,0,11442,22439,36,0,178,12972105728,12163194880,2217177088,36674080768,0,0,0,651264,11433,22413,92.117,5.618,2.264,0,0
93.995,5.129,0.876,0,0,0,1191936,41668,49174,0,0,11989,18801,34,0,155,13215408128,11912310784,2217332736,36674297856,0,0,0,1191936,11989,18807,93.956,5.127,0.917,0,0
92.935,4.373,2.691,0,0,0,360448,115337,122192,0,0,11267,23821,33,0,105,13453713408,11667619840,2217394176,36674461696,0,0,0,360448,11269,23848,92.935,4.373,2.691,0,0
88.171,6.250,5.495,0.084,0,0,1904640,215982,220665,0,0,13760,27973,25,0,113,13416898560,11691069440,2217488384,36681474048,0,0,0,1904640,13764,27960,88.171,6.250,5.495,0.084,0
48.788,3.637,44.398,3.177,0,0,4661248,358885,361926,0,0,10606,36771,12,1,62,13606461440,11475755008,2217611264,36702674944,0,0,0,4661248,10599,36796,48.727,3.633,44.426,3.215,0
23.733,4.368,66.584,5.315,0,344064,7675904,201161,204177,0,0,11305,34240,3,3,130,13289156608,11735785472,2217693184,36758048768,0,0,344064,7675904,11305,34194,23.733,4.368,66.625,5.274,0
15.598,2.855,75.300,6.247,0,782336,6471680,151841,152847,0,0,9971,23770,7,1,86,13082263552,11915382784,2217852928,36784902144,0,0,782336,6545408,9974,23822,15.598,2.855,75.300,6.247,0
15.318,2.395,77.870,4.418,0,344064,6549504,88153,88278,0,0,9773,20619,5,2,93,12896804864,12070838272,2217951232,36814196736,0,0,344064,6475776,9774,20646,15.318,2.395,77.870,4.418,0
18.737,1.775,76.723,2.765,0,344064,3719168,208614,208754,0,0,8702,24605,7,0,35,12964274176,12002852864,2217996288,36814000128,0,0,344064,3719168,8703,24619,18.737,1.775,76.723,2.765,0
15.125,1.808,81.176,1.891,0,0,3203072,290714,294004,0,0,8135,24073,1,1,23,13028859904,11937906688,2218074112,36813864960,0,0,0,3207168,8130,23987,15.125,1.808,81.176,1.891,0
12.971,3.232,80.729,3.067,0,0,50442240,236221,212193,0,0,11399,27331,1,2,72,13092839424,11879481344,2218127360,36814213120,0,0,0,51126272,11399,27320,12.966,3.231,80.696,3.107,0
10.054,3.421,79.391,7.134,0,16384,128208896,70055,70375,0,0,12378,30974,2,1,168,12634853376,12336803840,2218323968,36814544896,0,0,16384,127557632,12377,30983,10.058,3.422,79.424,7.095,0
11.065,5.281,78.919,4.736,0,0,54472704,11927,9423,0,0,17169,57356,3,1,183,12228345856,12676882432,2218434560,36884336640,0,0,0,54435840,17182,57396,11.060,5.279,78.886,4.776,0
8.551,3.778,82.690,4.981,0,0,68317184,107269,102115,0,0,13404,45489,4,1,114,12183486464,12662214656,2218508288,36943884288,0,0,0,68341760,13400,45502,8.555,3.779,82.724,4.942,0
10.058,4.299,83.514,2.129,0,0,4407296,69609,41981,0,0,12524,56255,1,1,139,12182237184,12747763712,2218565632,36861538304,0,0,0,4403200,12514,56223,10.058,4.299,83.514,2.129,0
6.312,3.447,77.076,13.164,0,0,178266112,61248,64110,0,0,11468,40823,6,3,95,12192124928,12619067392,2218590208,36985643008,0,0,0,178245632,11470,40841,6.312,3.447,77.035,13.206,0
15.908,6.639,68.434,9.019,0,32768,85385216,18446744073709518848,18446744073709434880,0,0,21547,79089,6,3,242,11440656384,13199196160,2218610688,37167996928,0,0,32768,86077440,21552,79074,15.908,6.639,68.434,9.019,0
13.971,6.647,73.497,5.885,0,0,48386048,207130,157586,0,0,25087,66706,2,2,339,10210729984,14401982464,2218635264,37202264064,0,0,0,47980544,25098,66700,13.971,6.647,73.539,5.843,0
16.005,6.461,69.975,7.559,0,16384,60510208,18446744073709158400,18446744073709178880,0,0,24426,61700,13,0,414,10077802496,14775783424,2218684416,36986183680,0,0,16384,60223488,24459,61745,16.019,6.467,69.949,7.566,0
12.883,6.211,77.214,3.693,0,16384,29138944,182195,166468,0,0,20154,44592,11,5,237,8834744320,16033181696,2218717184,36978892800,0,0,16384,29138944,20117,44613,12.878,6.208,77.181,3.733,0
9.668,3.951,83.144,3.237,0,16384,10403840,18446744073709406208,18446744073709426688,0,0,13594,29623,1,1,136,8717393920,16395886592,2218774528,36744953856,0,0,16384,10407936,13585,29543,9.648,3.943,83.180,3.230,0
6.785,3.062,88.622,1.531,0,0,5472256,163433,154703,0,0,9811,20961,1,0,107,8610131968,16751411200,2218790912,36503875584,0,0,0,5468160,9807,20950,6.788,3.063,88.659,1.490,0
7.903,2.704,87.271,2.121,0,0,8945664,123903,103378,0,0,11575,23538,2,0,130,8494878720,17255301120,2218815488,36124884992,0,0,0,8945664,11575,23546,7.913,2.707,87.255,2.124,0
4.782,2.204,91.850,1.164,0,16384,2617344,142579,137397,0,0,6400,13465,1,0,63,8474079232,17381998592,2218827776,36023255040,0,0,16384,2617344,6400,13455,4.776,2.201,91.860,1.163,0
3.977,1.657,93.289,1.077,0,0,2154496,117514,117514,0,0,5145,10507,1,0,20,8473776128,17382506496,2218868736,36022919168,0,0,0,2154496,5150,10541,3.977,1.657,93.289,1.077,0
3.619,1.747,93.844,0.790,0,0,1335296,186418,186418,0,0,4608,10366,1,1,15,8471318528,17384681472,2218893312,36023136256,0,0,0,1339392,4618,10340,3.658,1.787,93.807,0.748,0
4.122,1.415,93.838,0.624,0,0,913408,190053,190053,0,0,4205,10771,2,0,15,8474173440,17381621760,2218909696,36023308288,0,0,0,909312,4192,10782,4.088,1.377,93.867,0.668,0
4.880,1.034,94.045,0.041,0,0,204800,250101,250101,0,0,4010,10662,0,0,10,8474849280,17380913152,2218909696,36023341056,0,0,0,204800,4010,10648,4.880,1.034,94.045,0.041,0
4.873,2.749,92.128,0.250,0,0,4976640,53086,53086,0,0,8612,23397,1,0,138,8018763776,17821790208,2218950656,36038643712,0,0,0,4976640,8610,23405,4.873,2.749,92.128,0.250,0
5.599,3.360,90.751,0.290,0,0,3522560,18446744073709299712,18446744073709234176,0,0,9180,31960,2,0,111,8013119488,17769783296,2218962944,36098531328,0,0,0,3584000,9184,31986,5.595,3.357,90.758,0.290,0
8.139,4.090,84.057,3.715,0,0,81801216,18446744073709531136,18446744073709524992,0,0,11076,51387,6,0,102,7355027456,18323574784,2218979328,36207890432,0,0,0,81739776,11099,51423,8.247,4.123,83.923,3.707,0
6.664,3.353,78.541,11.442,0,16384,204259328,18446744073709273088,18446744073709314048,0,0,13317,57799,5,4,96,7333560320,18129940480,2218983424,36425048064,0,0,16384,204259328,13291,57750,6.560,3.322,78.638,11.480,0
4.635,2.839,89.019,3.507,0,0,40419328,624,624,0,0,5903,35332,1,0,8,7331536896,17952432128,2218983424,36602703872,0,0,0,40419328,5904,35333,4.633,2.838,89.023,3.506,0
3.708,2.667,93.125,0.500,0,4849664,1552384,80,80,0,0,7882,25139,5,0,97,7295221760,17932042240,2218995712,36659478528,0,0,4849664,1552384,7890,25134,3.702,2.662,93.136,0.499,0
3.360,2.074,94.359,0.207,0,0,839680,624,624,0,0,5380,7924,0,0,78,7297241088,17901838336,2218999808,36686946304,0,0,0,839680,5370,7904,3.361,2.075,94.357,0.207,0
2.082,1.999,94.086,1.833,0,0,98680832,18446744073709541376,18446744073709533184,0,0,5495,7937,1,9,50,7207587840,17993199616,2219003904,36686659584,0,0,0,98680832,5495,7935,2.085,2.002,94.037,1.877,0
4.222,2.815,91.432,1.531,0,0,39776256,1920,18446744073709547520,0,0,10298,17976,1,0,317,7190978560,18464968704,2219028480,36237000704,0,0,0,39776256,10297,17976,4.222,2.815,91.474,1.490,0
4.691,3.030,92.237,0.042,0,0,507904,784,784,0,0,8051,13864,1,0,224,7213789184,18414395392,2219032576,36264509440,0,0,0,507904,8057,13881,4.687,3.028,92.244,0.041,0
10.252,6.077,80.943,2.728,0,0,37707776,80,1044,0,0,17861,40183,15,0,418,7425658880,18201387008,2219065344,36265013248,0,0,0,37707776,18117,40252,10.265,6.084,80.919,2.732,0
15.673,3.867,79.556,0.905,0,8011776,31756288,704,3272,0,0,13130,33756,2,0,297,7472582656,18119290880,2219077632,36295864320,0,0,8011776,31756288,12868,33687,15.666,3.865,79.564,0.905,0
13.081,4.277,75.581,7.060,0,98304,141557760,704,13142,0,0,9429,35695,2,12,89,7507234816,17798733824,2219081728,36575416320,0,0,98304,141557760,9430,35678,13.081,4.277,75.498,7.143,0
20.216,3.113,72.561,4.110,0,0,50163712,2112,10714,0,0,11535,39709,8,0,193,7674429440,17758859264,2219134976,36449628160,0,0,0,50163712,11537,39769,20.207,3.112,72.656,4.025,0
36.036,3.144,60.819,0,0,0,61440,704,4117,0,0,8237,32470,11,1,75,7856046080,17575333888,2219134976,36449951744,0,0,0,393216,8237,32425,36.081,3.148,60.771,0,0
39.293,2.869,57.755,0.083,0,0,1929216,0,4743,0,0,7275,20304,16,0,50,8052871168,17376264192,2219139072,36449988608,0,0,0,1597440,7275,20332,39.277,2.868,57.772,0.083,0
22.504,2.454,74.834,0.208,0,0,843776,19183,22267,0,0,7344,12988,1,0,50,8084877312,17342603264,2219155456,36450095104,0,0,0,843776,7341,12945,22.495,2.453,74.844,0.208,0
7.072,3.120,89.351,0.458,0,0,5419008,18446744073708161024,18446744073707911168,0,0,11624,23687,8,1,196,7448178688,17987145728,2219155456,36449525760,0,0,0,5439488,11632,23704,7.077,3.122,89.342,0.458,0
11.093,2.119,86.332,0.457,0,16384,5013504,18446744073708126208,18446744073708361728,0,0,9829,16370,2,0,76,7458865152,17980399616,2219167744,36449386496,0,0,16384,4993024,9825,16361,11.083,2.117,86.343,0.457,0
7.612,1.539,89.642,1.206,0,0,1892352,66849,68312,0,0,3997,8400,1,1,15,7480782848,17958154240,2219237376,36449382400,0,0,0,1892352,3996,8397,7.600,1.537,89.618,1.246,0
4.534,1.622,90.932,2.912,0,0,4329472,80,1043,0,0,4891,6734,1,1,24,7506321408,17932529664,2219413504,36449845248,0,0,0,4329472,4891,6741,4.544,1.626,90.955,2.876,0
9.741,1.397,88.081,0.781,0,360448,1560576,110770,110938,0,0,4142,8787,1,1,18,7508836352,17929605120,2219446272,36449984512,0,0,360448,1560576,4139,8775,9.737,1.397,88.085,0.781,0
10.697,2.529,85.779,0.995,0,0,3420160,95327,75061,0,0,8251,20027,3,0,63,7452413952,18414977024,2219483136,36026146816,0,0,0,3420160,8253,20046,10.697,2.529,85.779,0.995,0
23.537,11.872,63.927,0.664,0,0,2150400,134494,134984,0,0,27279,66115,8,0,1339,7552151552,18149814272,2219499520,36189196288,0,0,0,2150400,27279,66100,23.547,11.877,63.912,0.664,0
17.848,4.087,73.686,4.379,0,0,108593152,171345,172562,0,0,10349,35588,1,3,273,7661756416,18039263232,2219515904,36189999104,0,0,0,108593152,10348,35596,17.841,4.085,73.697,4.377,0
12.115,5.662,75.937,6.286,0,0,104615936,125897,127121,0,0,13348,38184,15,2,250,7749820416,17950932992,2219556864,36190109696,0,0,0,104615936,13368,38256,12.125,5.667,75.917,6.292,0
20.136,12.421,55.702,11.742,0,0,48107520,168302,170712,0,0,30501,86142,1,19,733,7908155392,17716355072,2219606016,36260749312,0,0,0,48893952,30503,86117,20.119,12.410,55.654,11.817,0
31.200,10.611,43.200,14.989,0,0,109371392,144935,165310,0,0,24849,75053,11,4,624,7813586944,17730981888,2219618304,36332945408,0,0,0,108589056,24838,75019,31.213,10.615,43.260,14.912,0
21.022,7.831,51.424,19.724,0,32768,164200448,2272,16527,0,0,17677,74105,23,0,433,8124628992,17276739584,2219749376,36469768192,0,0,32768,164397056,17701,74161,21.145,7.898,51.275,19.682,0
46.010,14.346,28.480,11.163,0,14991360,50458624,864,22216,0,0,31738,98476,19,13,848,8835084288,16508850176,2219765760,36521963520,0,0,14991360,50946048,31712,98424,45.957,14.298,28.511,11.234,0
33.444,9.917,38.921,17.718,0,11370496,73129984,240,14323,0,0,21708,89618,3,14,522,8937099264,16161890304,2219769856,36753338368,0,0,11370496,72441856,21699,89629,33.402,9.905,38.956,17.737,0
