"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","joao-MacPro",,,,"User:","joao"
"Cmdline:","dstat -a -v --output ./dstat_24_thread.csv",,,,"Date:","13 May 2019 17:45:09 WEST"
"total cpu usage",,,,,"dsk/total",,"net/total",,"paging",,"system",,"procs",,,"memory usage",,,,"paging",,"dsk/total",,"system",,"total cpu usage",,,,
25.692,9.598,63.244,1.467,0,0,2584576,121930,122434,0,0,20631,54460,12,1,942,7645241344,18056241152,2219507712,36189614080,0,0,0,2584576,20668,54590,25.765,9.594,63.176,1.466,0
7.638,2.076,83.645,6.642,0,0,198123520,123533,125157,0,0,8510,22415,2,1,90,7662366720,18038538240,2219524096,36190007296,0,0,0,198123520,8476,22291,7.517,2.076,83.762,6.645,0
20.210,10.398,62.138,7.254,0,0,25280512,177035,178287,0,0,25356,70811,7,4,590,7858020352,17842225152,2219597824,36190269440,0,0,0,25362432,25364,70833,20.235,10.432,62.044,7.289,0
19.907,9.743,53.058,17.292,0,0,87453696,171125,180388,0,0,26272,79520,12,2,656,8012525568,17607917568,2219610112,36263018496,0,0,0,87543808,26280,79590,20.017,9.692,53.013,17.278,0
30.639,11.426,45.535,12.399,0,0,116920320,72250,91242,0,0,23032,66324,3,10,542,7959912448,17454690304,2219687936,36458983424,0,0,0,116748288,23012,66224,30.564,11.446,45.570,12.421,0
32.804,10.280,38.696,18.220,0,4177920,141230080,2816,19512,0,0,24706,95940,5,9,619,8419459072,16845729792,2219757568,36604608512,0,0,4177920,142417920,24713,96034,32.763,10.267,38.731,18.239,0
41.283,12.326,33.221,13.170,0,17743872,41168896,240,19092,0,0,27078,91380,18,11,753,8882388992,16440647680,2219765760,36540370944,0,0,17743872,39981056,27096,91470,41.477,12.363,33.080,13.080,0
24.162,6.454,43.442,25.941,0,4472832,124596224,240,16207,0,0,14401,70019,7,10,285,8899088384,16189317120,2219769856,36763230208,0,0,4472832,124596224,14378,69839,24.027,6.379,43.579,26.015,0
67.322,9.910,16.788,5.980,0,8044544,140124160,1024,18292,0,0,23918,79360,28,3,576,9334022144,15729016832,2219786240,36785369088,0,0,8159232,140124160,23927,79370,67.478,9.902,16.688,5.933,0
73.379,13.993,8.660,3.968,0,753664,124616704,704,17783,0,0,25805,77065,52,0,681,9758699520,15100805120,2220052480,36976320512,0,0,638976,124616704,25821,77076,73.231,14.152,8.653,3.964,0
78.726,12.654,5.775,2.845,0,0,179171328,3023,18166,0,0,21788,65906,44,4,541,10019102720,14532595712,2220068864,37273731072,0,0,0,179175424,21778,65941,78.802,12.617,5.735,2.846,0
76.910,13.073,6.791,3.226,0,0,203567104,320,10694,0,0,22706,72445,30,7,460,10270130176,14029590528,2220072960,37516226560,0,0,0,204349440,22697,72438,76.985,12.994,6.794,3.227,0
76.904,8.460,10.448,4.188,0,16384,201134080,240,16063,0,0,19134,57885,35,2,393,10504036352,13674102784,2220081152,37629681664,0,0,16384,200347648,19152,58090,76.825,8.447,10.526,4.202,0
81.613,10.538,5.674,2.176,0,2342912,197500928,944,11834,0,0,15636,53006,31,12,201,10915487744,12992761856,2220097536,37892448256,0,0,2342912,198811648,15616,52781,81.675,10.544,5.612,2.168,0
80.025,7.052,6.377,6.546,0,1835008,164470784,784,11557,0,0,14029,41927,42,4,105,11201802240,12453507072,2220101632,38136778752,0,0,1835008,163946496,14031,41906,80.068,7.010,6.377,6.546,0
86.515,9.397,2.823,1.264,0,7536640,193232896,2576,10872,0,0,15509,41120,30,6,159,11534217216,11966894080,2220105728,38285488128,0,0,7536640,193232896,15503,41126,86.484,9.432,2.821,1.263,0
84.823,10.455,2.530,2.192,0,14663680,49541120,0,7027,0,0,15976,38528,58,3,245,11814969344,11664998400,2220118016,38303956992,0,0,14663680,48922624,16007,38604,84.654,10.582,2.572,2.192,0
85.673,12.490,1.337,0.501,0,1687552,15405056,326,7355,0,0,17607,42399,62,0,447,12308930560,11259047936,2220154880,38214262784,0,0,1687552,15257600,17580,42344,85.792,12.411,1.295,0.501,0
87.956,6.955,4.835,0.254,0,0,13783040,45097,50567,0,0,16657,43504,49,0,340,12369911808,11194142720,2220216320,38212579328,0,0,0,13762560,16671,43534,87.998,6.913,4.835,0.254,0
90.470,7.011,2.435,0.084,0,0,4173824,13227,20041,0,0,15660,32279,39,0,252,12544294912,11071410176,2220240896,38158409728,0,0,0,4173824,15640,32210,90.470,7.011,2.435,0.084,0
90.955,5.932,2.987,0.126,0,0,1544192,51874,60135,0,0,12702,26364,28,0,152,12821692416,10786516992,2220253184,38158655488,0,0,0,1544192,12704,26395,90.913,5.932,3.029,0.126,0
89.253,6.255,4.492,0,0,0,380928,181520,187529,0,0,11959,26898,35,0,123,13215387648,10384973824,2220265472,38158868480,0,0,0,380928,11971,26898,89.253,6.255,4.492,0,0
92.075,5.031,2.642,0.252,0,0,3178496,46395,51548,0,0,11660,19586,26,1,49,13442273280,10154754048,2220441600,38158721024,0,0,0,3178496,11668,19581,92.117,5.031,2.600,0.252,0
88.478,4.920,5.635,0.967,0,327680,5885952,200049,205675,0,0,13482,32512,26,1,179,13659000832,9933262848,2220699648,38159147008,0,0,327680,5885952,13464,32509,88.510,4.882,5.640,0.968,0
77.177,5.156,16.822,0.845,0,655360,3043328,321078,326912,0,0,13138,37728,17,0,130,13640130560,9915637760,2220830720,38187257856,0,0,655360,3043328,13154,37746,77.027,5.236,16.892,0.845,0
36.105,4.430,59.298,0.167,0,0,843776,313752,318756,0,0,12254,37635,7,0,143,13306789888,10187124736,2220834816,38242263040,0,0,0,843776,12241,37632,35.995,4.390,59.448,0.167,0
25.268,3.133,68.838,2.762,0,0,3948544,341189,344362,0,0,8951,29557,10,2,37,13473427456,10018938880,2220908544,38242742272,0,0,0,3952640,8947,29586,25.320,3.134,68.784,2.763,0
5.941,2.021,85.437,6.601,0,4096,6434816,0,2766,0,0,7608,11305,1,4,28,13480886272,10010193920,2221092864,38243495936,0,0,4096,6479872,7611,11247,5.812,2.020,85.532,6.636,0
8.978,1.531,82.375,7.116,0,348160,6225920,84499,87140,0,0,7678,13909,4,4,31,13475848192,10013491200,2221207552,38244372480,0,0,348160,6176768,7680,13917,8.982,1.531,82.326,7.161,0
19.942,2.695,73.756,3.607,0,1167360,4603904,335755,336888,0,0,11617,32272,6,0,117,13031092224,10404466688,2221289472,38296645632,0,0,1167360,4603904,11611,32266,20.075,2.696,73.704,3.526,0
17.151,3.904,76.661,2.284,0,0,58609664,18446744073709125632,18446744073709189120,0,0,11689,27108,2,1,139,12891832320,10518523904,2221301760,38327394304,0,0,0,59199488,11688,27101,17.041,3.907,76.766,2.286,0
7.825,1.853,85.420,4.901,0,0,177897472,51035,52925,0,0,8563,17606,4,0,77,12870328320,10540224512,2221305856,38327169024,0,0,0,177307648,8574,17630,7.829,1.813,85.455,4.903,0
11.333,4.417,82.292,1.958,0,16384,33677312,18446744073709516800,18446744073709496320,0,0,14963,27156,0,2,173,11943571456,11442855936,2221342720,38353973248,0,0,16384,33677312,14960,27145,11.333,4.417,82.292,1.958,0
4.952,1.748,93.050,0.250,0,0,1892352,18446744073709139968,18446744073709058048,0,0,6976,9591,3,0,52,11934691328,11453677568,2221355008,38353719296,0,0,0,1892352,6969,9582,4.950,1.747,93.053,0.250,0
6.229,2.118,91.279,0.374,0,0,3624960,18446744073709524992,18446744073709514752,0,0,8034,12134,0,0,63,11848667136,11969236992,2221371392,37929455616,0,0,0,3624960,8032,12128,6.219,2.156,91.252,0.373,0
7.347,4.359,85.388,2.906,0,0,31248384,18446744073709436928,18446744073709410304,0,0,15492,27058,5,0,372,11840700416,11984605184,2221375488,37928955904,0,0,0,31248384,15501,27109,7.401,4.324,85.364,2.911,0
16.898,8.827,70.492,3.783,0,16384,18997248,18446744073709320192,18446744073709223936,0,0,28731,69329,6,1,480,10205495296,13634457600,2221432832,37928198144,0,0,16384,18997248,28741,69312,16.898,8.869,70.450,3.783,0
8.562,6.917,83.425,1.097,0,32768,6959104,18446744073709471744,18446744073709514752,0,0,18822,36456,5,3,193,9787207680,14064750592,2221436928,37927428096,0,0,32768,6959104,18833,36470,8.527,6.881,83.495,1.098,0
15.801,11.023,70.159,3.018,0,0,15450112,18446744073709178880,18446744073709150208,0,0,28503,67012,4,0,726,9793966080,14528012288,2221477888,37474750464,0,0,0,15450112,28476,66981,15.774,11.046,70.167,3.013,0
11.450,7.522,76.975,4.053,0,7946240,53280768,1152,112,0,0,19651,46154,5,3,699,9793224704,14637670400,2221502464,37368922112,0,0,7946240,53968896,19662,46166,11.469,7.493,76.978,4.060,0
10.071,5.243,75.198,9.488,0,851968,142819328,18446744073709303808,18446744073709246464,0,0,16584,38338,12,2,379,9825660928,14585872384,2221514752,37388451840,0,0,851968,142131200,16581,38401,10.179,5.276,75.073,9.472,0
38.140,12.799,39.761,9.300,0,0,34045952,18446744073709426688,18446744073709400064,0,0,31077,85648,9,3,465,8716247040,15706701824,2221576192,37393600512,0,0,0,34275328,31109,85654,38.114,12.804,39.778,9.304,0
31.071,14.639,46.778,7.512,0,49152,113344512,18446744073709539328,18446744073709500416,0,0,33951,96980,17,2,700,8446369792,15870951424,2221608960,37499105280,0,0,49152,113139712,33942,97037,31.042,14.646,46.798,7.515,0
28.620,9.822,51.820,9.738,0,8798208,42164224,385806,435807,0,0,24661,70401,22,1,508,8487841792,15804608512,2221621248,37529305088,0,0,8798208,42156032,24632,70354,28.704,9.865,51.736,9.695,0
57.325,14.735,23.270,4.671,0,0,67346432,18446744073708484608,18446744073708484608,0,0,29496,92025,29,5,671,8609419264,15613136896,2221670400,37598498816,0,0,0,67346432,29505,92021,57.403,14.680,23.207,4.709,0
67.464,9.698,16.835,6.003,0,0,143360000,18446744073709535232,18446744073709549568,0,0,20161,78822,35,7,293,8887382016,15200735232,2221694976,37731000320,0,0,0,143343616,20185,78777,67.450,9.690,16.862,5.998,0
75.330,12.420,8.337,3.913,0,8798208,105635840,752,8937,0,0,21626,59989,39,1,484,8786493440,15540867072,2221719552,37497454592,0,0,8798208,105635840,21590,59939,75.287,12.505,8.294,3.913,0
73.350,7.608,12.778,6.263,0,32768,128208896,288,8172,0,0,20056,52475,35,2,330,8711028736,15652605952,2221748224,37460877312,0,0,32768,128466944,20062,52519,73.364,7.514,12.832,6.290,0
71.094,12.431,11.707,4.768,0,5160960,153042944,18446744073709275136,18446744073709287424,0,0,21196,66567,32,4,432,8947716096,15299469312,2221768704,37574590464,0,0,5275648,152784896,21194,66529,71.162,12.426,11.662,4.750,0
77.881,9.624,8.653,3.841,0,3620864,115781632,18446744073709543424,18446744073709549568,0,0,17183,48894,34,3,246,9276096512,15107108864,2221785088,37438541824,0,0,3506176,115781632,17183,48914,77.839,9.619,8.686,3.856,0
82.150,10.030,6.885,0.935,0,16384,17059840,18446744073709348864,18446744073709389824,0,0,20239,50345,31,0,499,8912400384,15741333504,2221813760,37176528896,0,0,16384,17059840,20241,50341,82.150,10.030,6.885,0.935,0
83.143,11.732,4.405,0.720,0,0,27746304,18446744073709412352,18446744073709418496,0,0,24802,45032,38,3,463,8897994752,15760769024,2221858816,37174304768,0,0,0,27848704,24808,45053,83.207,11.688,4.388,0.717,0
78.790,13.203,6.601,1.405,0,0,57679872,25790,29639,0,0,25654,58333,42,0,662,9281581056,15374471168,2221891584,37177036800,0,0,0,57577472,25648,58306,78.705,13.245,6.644,1.405,0
83.531,8.975,7.367,0.127,0,0,1441792,78643,86753,0,0,20095,49738,31,0,539,9437175808,15212687360,2221903872,37177180160,0,0,0,1441792,20097,49751,83.517,8.963,7.392,0.127,0
71.531,9.179,13.029,6.261,0,8699904,58310656,115398,114517,0,0,20251,52378,9,10,382,9565843456,15155277824,2221957120,37098467328,0,0,8699904,59621376,20242,52385,71.531,9.194,12.990,6.284,0
45.294,6.429,33.950,14.328,0,98304,167440384,182656,194766,0,0,14167,66111,18,5,222,9921740800,14660681728,2221965312,37229711360,0,0,98304,166129664,14169,66150,45.275,6.468,33.935,14.322,0
43.275,7.352,36.466,12.907,0,524288,181465088,127932,134629,0,0,12188,73347,13,4,175,10241089536,14072528896,2221981696,37488652288,0,0,524288,181653504,12185,73281,43.299,7.307,36.493,12.902,0
64.532,13.437,16.302,5.729,0,0,24375296,203516,210679,0,0,21400,63741,25,6,372,10574249984,13838405632,2222026752,37390581760,0,0,0,24186880,21426,63790,64.617,13.437,16.259,5.687,0
72.758,14.518,10.376,2.348,0,8798208,36818944,239053,248438,0,0,26840,82944,42,1,888,10859974656,13515517952,2222075904,37421010944,0,0,8798208,36818944,26814,82893,72.758,14.560,10.333,2.348,0
74.071,9.248,12.796,3.885,0,2359296,78098432,130946,153030,0,0,21573,55395,23,12,451,10987995136,13279047680,2222137344,37518876672,0,0,2359296,78098432,21591,55466,74.144,9.168,12.801,3.887,0
76.325,5.887,12.111,5.677,0,131072,159739904,98731,119716,0,0,14212,56464,20,5,151,11172470784,12988264448,2222141440,37618995200,0,0,131072,159739904,14205,56439,76.241,5.929,12.153,5.677,0
79.207,7.971,8.730,4.091,0,9273344,118255616,121128,135835,0,0,16068,41429,36,0,152,11531739136,12440141824,2222161920,37803462656,0,0,9273344,119042048,16065,41411,79.258,7.968,8.685,4.089,0
75.483,8.186,11.335,4.996,0,6881280,116994048,214791,222053,0,0,15830,47010,28,4,165,11977510912,11986116608,2222182400,37807529984,0,0,6881280,116207616,15824,46967,75.367,8.267,11.372,4.994,0
66.920,7.943,20.744,4.394,0,0,20819968,125234,135726,0,0,18468,51101,13,0,348,11915853824,12033216512,2222288896,37820317696,0,0,0,20873216,18468,51127,66.949,7.829,20.821,4.401,0
65.468,6.689,25.920,1.923,0,524288,5996544,131913,136032,0,0,13011,54898,24,0,202,11914584064,12031184896,2222383104,37820100608,0,0,524288,5943296,13016,54933,65.497,6.725,25.856,1.921,0
73.051,5.113,21.752,0.084,0,0,425984,185493,190874,0,0,10094,40294,18,0,110,12178743296,11760451584,2222383104,37820964864,0,0,0,425984,10089,40262,73.093,5.071,21.752,0.084,0
82.814,4.886,12.047,0.253,0,0,1286144,102726,106933,0,0,11964,29191,26,0,75,12173451264,11762040832,2222395392,37821116416,0,0,0,1286144,11964,29175,82.821,4.926,12,0.253,0
86.467,5.312,8.010,0.211,0,0,1708032,91755,94258,0,0,13216,28072,17,0,135,12318597120,11588050944,2222411776,37848199168,0,0,0,1708032,13230,28149,86.341,5.312,8.137,0.211,0
19.843,1.902,77.677,0.579,0,0,1384448,136719,139985,0,0,7636,19321,5,1,79,12395909120,11505639424,2222452736,37848461312,0,0,0,1388544,7620,19230,19.718,1.864,77.838,0.580,0
15.048,3.473,77.801,3.679,0,0,16703488,18446744073709535232,18446744073709436928,0,0,12448,32820,2,2,97,12237926400,11668410368,2222571520,37848932352,0,0,0,16699392,12449,32832,15.006,3.473,77.842,3.679,0
11.850,4.906,74.511,8.732,0,327680,83234816,18446744073709479936,18446744073709447168,0,0,15701,39107,11,1,212,12032647168,11879473152,2222616576,37849317376,0,0,327680,83234816,15711,39172,11.924,4.944,74.408,8.725,0
14.602,5.632,74.343,5.423,0,344064,8667136,84375,77424,0,0,20036,46907,5,3,332,11106930688,12796862464,2222706688,37858230272,0,0,344064,8720384,20047,46828,14.572,5.595,74.405,5.428,0
14.021,3.175,79.052,3.753,0,327680,61997056,18446744073709445120,18446744073709471744,0,0,10279,18040,2,0,69,11209809920,12678361088,2222759936,37875892224,0,0,327680,61943808,10276,18041,13.979,3.175,79.093,3.753,0
13.232,1.803,84.596,0.369,0,0,823296,33776,38080,0,0,7503,14878,3,0,85,11003748352,12855328768,2222764032,37903335424,0,0,0,823296,7507,14879,13.232,1.803,84.596,0.369,0
12.273,3.418,81.301,3.007,0,0,31432704,18446744073709338624,18446744073709299712,0,0,11899,22954,7,1,155,10955399168,12950831104,2222768128,37861691392,0,0,0,31436800,11892,23034,12.310,3.458,81.227,3.005,0
18.114,6.553,73.957,1.377,0,0,14434304,18446744073709348864,18446744073709299712,0,0,21011,48920,7,0,447,10368724992,13718343680,2222809088,37689184256,0,0,0,14430208,20998,48844,18.155,6.511,73.957,1.377,0
18.760,6.575,69.807,4.858,0,16384,35237888,18446744073709402112,18446744073709420544,0,0,21010,45465,2,4,291,9756913664,14339645440,2222882816,37688975360,0,0,16384,35237888,21007,45513,18.685,6.577,69.837,4.902,0
13.964,6.378,73.322,6.336,0,16384,10747904,18446744073709305856,18446744073709316096,0,0,19351,43886,4,1,367,9710571520,14391324672,2222972928,37689135104,0,0,16384,10752000,19375,43884,13.953,6.372,73.386,6.289,0
24.442,7.122,62.453,5.984,0,4325376,40427520,18446744073709305856,18446744073709275136,0,0,25073,70585,11,1,711,9908494336,14407733248,2223046656,37483335680,0,0,4325376,40615936,25062,70662,24.558,7.161,62.300,5.981,0
21.220,4.762,66.207,7.811,0,4554752,97538048,113726,104475,0,0,15073,49910,2,4,237,9328009216,14857322496,2223083520,37611900928,0,0,4554752,97345536,15060,49781,21.145,4.764,66.235,7.856,0
23.273,5.818,56.509,14.399,0,458752,127938560,18446744073709359104,18446744073709387776,0,0,17183,55614,11,4,160,9292132352,14710824960,2223112192,37792931840,0,0,458752,127963136,17192,55641,23.347,5.816,56.444,14.393,0
49.027,12.014,33.164,5.795,0,0,18661376,88777,70574,0,0,24288,74354,37,1,509,9241964544,15134941184,2223153152,37429608448,0,0,0,18636800,24335,74391,49.007,12.167,33.080,5.746,0
52.809,12,33.660,1.532,0,0,35528704,18446744073709422592,18446744073709371392,0,0,30549,87170,21,0,963,8691343360,15882506240,2223181824,37244780544,0,0,0,35528704,30503,87146,52.798,11.833,33.832,1.538,0
73.002,8.206,16.667,2.126,0,32768,86433792,18446744073709377536,18446744073709318144,0,0,21098,55472,22,1,337,8954294272,15472541696,2223185920,37392699392,0,0,32768,87121920,21102,55480,73.070,8.227,16.582,2.120,0
29.949,5.687,47.599,16.765,0,2686976,119898112,54862,52467,0,0,17470,55348,2,9,234,8520867840,15903141888,2223210496,37396361216,0,0,2768896,119209984,17480,55315,29.794,5.647,47.703,16.856,0
24.516,8.326,52.397,14.760,0,6111232,85782528,18446744073709338624,18446744073709363200,0,0,20577,64429,9,2,239,8411049984,15946969088,2223259648,37468221440,0,0,6029312,85827584,20570,64456,24.632,8.365,52.333,14.670,0
36.499,10.937,45.782,6.783,0,16384,24641536,18446744073709266944,18446744073709240320,0,0,25521,72204,14,1,519,7943729152,16629313536,2223325184,37261025280,0,0,16384,24596480,25523,72276,36.483,10.932,45.763,6.822,0
54.308,16.074,27.261,2.357,0,0,26845184,18446744073709375488,18446744073709418496,0,0,33646,101191,13,2,1044,8323485696,16485638144,2223353856,37033320448,0,0,0,26845184,33660,101369,54.331,16.081,27.273,2.316,0
50.104,9.319,30.798,9.779,0,8798208,99848192,144265,156071,0,0,21766,70164,27,2,547,8444624896,16120991744,2223394816,37265649664,0,0,8798208,99848192,21741,69906,50.188,9.311,30.731,9.770,0
60.379,6.021,21.221,12.379,0,262144,228974592,135086,149948,0,0,16893,76345,17,8,264,8521895936,15952171008,2223398912,37350469632,0,0,262144,229023744,16888,76339,60.303,6.026,21.239,12.432,0
60.303,8.555,21.113,10.029,0,8863744,84144128,18446744073709545472,6173,0,0,19826,54573,24,4,231,8615972864,15714856960,2223448064,37491847168,0,0,8863744,84881408,19866,54611,60.337,8.589,21.053,10.021,0
41.245,10.029,38.696,10.029,0,0,111403008,704,8994,0,0,20024,86770,20,1,433,8899842048,15417974784,2223480832,37502357504,0,0,0,110923776,20009,86823,41.196,9.996,38.812,9.996,0
62.495,15.708,18.732,3.066,0,0,16637952,128,463,0,0,25151,88647,25,0,815,9370873856,15165956096,2223517696,37283979264,0,0,0,16330752,25146,88561,62.468,15.712,18.745,3.075,0
64.433,10.997,19.674,4.897,0,0,146780160,18446744073709320192,18446744073709307904,0,0,26009,82846,27,5,727,9674559488,14721617920,2223529984,37421572096,0,0,0,148090880,25990,82969,64.542,10.992,19.589,4.876,0
77.641,8.061,11.498,2.800,0,17612800,76718080,18446744073709545472,2845,0,0,19496,57342,31,0,294,9369743360,14971924480,2223538176,37469409280,0,0,17612800,75407360,19507,57251,77.589,8.107,11.503,2.801,0
82.903,8.421,6.559,2.116,0,0,136880128,18446744073709305856,18446744073709342720,0,0,19132,44417,31,4,239,9507700736,14708649984,2223562752,37590880256,0,0,0,138190848,19124,44371,82.868,8.376,6.599,2.157,0
77.529,8.168,10.368,3.936,0,0,114618368,98593,108153,0,0,16258,53726,32,1,160,9644171264,14428815360,2223579136,37731307520,0,0,0,113307648,16268,53776,77.561,8.160,10.370,3.910,0
77.735,14.134,6.641,1.490,0,0,20316160,53823,62173,0,0,22241,49072,29,2,538,9958395904,14214348800,2223620096,37632794624,0,0,0,20393984,22267,49083,77.787,14.116,6.613,1.484,0
81.458,11.083,6.394,1.066,0,0,12144640,1032,18446744073709549568,0,0,23472,55415,14,1,597,10199191552,14243078144,2223673344,37365948416,0,0,0,12066816,23430,55339,81.434,11.054,6.445,1.067,0
67.667,8.622,18.132,5.579,0,2850816,131145728,19608,35450,0,0,18837,57498,23,3,430,10548985856,13755244544,2223697920,37494177792,0,0,2932736,131145728,18841,57511,67.751,8.622,18.047,5.579,0
68.558,6.852,17.865,6.726,0,5947392,115040256,25829,41667,0,0,14067,52879,7,4,185,10756014080,13432635392,2223738880,37600321536,0,0,5865472,115040256,14067,52893,68.434,6.860,17.971,6.734,0
61.981,10.288,23.370,4.361,0,327680,21864448,18446744073709541376,18446744073709496320,0,0,20318,67557,30,1,393,11064504320,13144231936,2223808512,37579395072,0,0,327680,21864448,20326,67663,62.051,10.300,23.301,4.348,0
72.630,11.785,14.219,1.366,0,0,10006528,215567,224720,0,0,25030,75611,35,0,622,10997055488,13237911552,2223828992,37552775168,0,0,0,10006528,25052,75569,72.619,11.833,14.182,1.367,0
72.331,10.547,15.201,1.921,0,16384,51875840,18446744073709516800,11304,0,0,19558,54945,20,3,402,10846642176,13335990272,2223833088,37599019008,0,0,16384,51875840,19537,55007,72.350,10.513,15.214,1.923,0
63.686,6.326,18.895,11.092,0,8798208,121769984,133518,143700,0,0,14274,53327,28,1,147,10955079680,13104689152,2223853568,37715558400,0,0,8798208,121782272,14263,53193,63.744,6.324,18.845,11.088,0
80.507,9.345,7.949,2.199,0,0,80789504,104292,104050,0,0,16025,41101,39,3,146,11363901440,12621848576,2223927296,37787095040,0,0,0,80777216,16029,41100,80.499,9.306,7.953,2.242,0
83.946,6.126,7.224,2.704,0,0,14598144,16679,16340,0,0,16037,36439,25,1,280,11575607296,12644323328,2224005120,37554135040,0,0,0,14630912,16043,36462,83.897,6.171,7.270,2.663,0
75.946,5.822,15.257,2.975,0,507904,7147520,201104,207862,0,0,16025,49500,23,3,241,11763843072,12453273600,2224062464,37554462720,0,0,507904,7114752,16024,49496,75.966,5.817,15.244,2.972,0
61.422,6.226,28.523,3.828,0,802816,37318656,569211,575025,0,0,15478,57449,17,0,158,12031225856,12180865024,2224107520,37555314688,0,0,802816,37318656,15469,57431,61.406,6.229,28.535,3.830,0
61.054,11.947,23.172,3.827,0,327680,21110784,382630,387197,0,0,21661,68890,22,0,422,11526164480,12629815296,2224148480,37609779200,0,0,327680,21110784,21712,68902,61.038,11.952,23.182,3.828,0
65.051,8.811,24.410,1.728,0,8536064,31916032,143448,152826,0,0,20076,57387,15,1,460,11195781120,12858724352,2224152576,37705154560,0,0,8617984,31916032,20044,57413,64.981,8.807,24.484,1.728,0
28.088,4.090,62.688,5.134,0,262144,89202688,30966,45144,0,0,11915,43835,1,3,189,11300622336,12621004800,2224168960,37828366336,0,0,180224,90513408,11894,43774,27.968,4.055,62.793,5.184,0
14.522,3.517,69.673,12.288,0,0,206819328,95565,103209,0,0,9946,30429,5,3,54,11391635456,12351811584,2224189440,38003326976,0,0,0,206295040,9947,30458,14.545,3.554,69.628,12.273,0
23.782,4.996,67.960,3.262,0,0,25796608,67753,73463,0,0,12839,35930,5,1,229,11590479872,12278378496,2224242688,37878968320,0,0,0,25030656,12901,35946,23.833,4.957,67.988,3.222,0
38.847,5.263,52.256,3.634,0,0,9347072,18446744073709410304,18446744073709365248,0,0,15823,50453,15,1,191,11537338368,12336488448,2224345088,37878820864,0,0,0,9359360,15765,50533,38.898,5.259,52.170,3.673,0
50.294,5.677,42.304,1.724,0,344064,6766592,18446744073709500416,18446744073709533184,0,0,16527,47892,13,0,180,11294449664,12580757504,2224398336,37878931456,0,0,344064,6733824,16522,47772,50.295,5.724,42.298,1.684,0
41.611,4.028,52.741,1.620,0,0,15421440,93500,87812,0,0,14540,32633,5,0,154,11017666560,12831399936,2224435200,37905969152,0,0,0,15421440,14543,32646,41.587,3.988,52.804,1.620,0
12.573,3.747,83.222,0.458,0,0,3391488,19802,16111,0,0,11356,21757,3,0,292,11067318272,13000146944,2224435200,37691830272,0,0,0,3391488,11356,21745,12.479,3.744,83.319,0.458,0
11.438,2.860,77.331,8.371,0,0,48205824,103016,107252,0,0,9153,19596,3,1,107,11090370560,12976979968,2224435200,37691465728,0,0,0,48291840,9149,19590,11.494,2.863,77.261,8.382,0
18.776,8.243,69.442,3.539,0,0,10047488,61136,65782,0,0,21295,49493,4,2,492,11246440448,12819828736,2224525312,37691715584,0,0,0,9961472,21318,49553,18.768,8.281,69.413,3.537,0
21.863,5.714,61.781,10.642,0,4734976,108802048,18446744073709240320,18446744073709119488,0,0,19157,62740,11,2,400,11343499264,12615618560,2224574464,37793202176,0,0,4800512,108802048,19142,62717,21.937,5.712,61.714,10.637,0
30.093,6.860,52.778,10.269,0,4063232,116240384,18446744073709064192,18446744073708859392,0,0,23405,78196,8,3,328,10380394496,13488013312,2224594944,37898510336,0,0,3997696,116240384,23411,78191,29.996,6.899,52.798,10.307,0
33.673,8.609,49.109,8.609,0,32768,22216704,18446744073709522944,18446744073709500416,0,0,28797,74774,14,1,413,9404297216,14477631488,2224689152,37903970304,0,0,32768,22269952,28805,74813,33.800,8.567,49.067,8.567,0
39.459,7.816,50.570,2.155,0,376832,9101312,664016,843352,0,0,23884,61616,31,0,292,8439119872,15453347840,2224701440,37902741504,0,0,376832,9048064,23863,61622,39.443,7.897,50.507,2.154,0
44.090,6.718,45.323,3.869,0,0,39002112,18446744073708361728,18446744073708417024,0,0,20462,56879,15,1,180,8129355776,15743938560,2224742400,37929988096,0,0,0,39170048,20477,56841,44.138,6.627,45.370,3.866,0
53.768,6.986,36.960,2.286,0,0,12546048,18446744073709205504,18446744073709176832,0,0,21070,50504,15,1,251,7931252736,16413782016,2224758784,37477101568,0,0,0,12382208,21063,50492,53.752,6.994,36.965,2.289,0
27.205,10.311,60.538,1.946,0,0,21102592,18446744073709547520,18446744073709514752,0,0,25852,62489,4,0,1044,7968055296,17121251328,2224775168,36754231296,0,0,0,21098496,25843,62463,27.114,10.282,60.655,1.949,0
20.976,8.632,66.597,3.795,0,0,105959424,18446744073709381632,18446744073709307904,0,0,24495,53501,3,1,930,8007864320,17027133440,2224783360,36808966144,0,0,0,105959424,24497,53507,20.934,8.632,66.639,3.795,0
25.724,8.938,57.449,7.889,0,0,50253824,32034,35422,0,0,23852,71670,9,2,611,7495634944,17515638784,2224828416,36836491264,0,0,0,50302976,23871,71693,25.744,8.973,57.358,7.925,0
20.480,11.715,56.721,11.083,0,16384,88403968,77735,129896,0,0,26088,69407,15,2,616,7545507840,17389592576,2224873472,36908310528,0,0,16384,88363008,26075,69450,20.489,11.720,56.745,11.046,0
37.548,10.148,43.298,9.006,0,8798208,41693184,18446744073709359104,18446744073709363200,0,0,24390,74305,9,3,596,7728123904,17174003712,2224877568,36938600448,0,0,8798208,41689088,24384,74256,37.590,10.106,43.298,9.006,0
