"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","joao-MacPro",,,,"User:","joao"
"Cmdline:","dstat -a -v --output ./dstat_2_thread.csv",,,,"Date:","13 May 2019 19:16:53 WEST"
"total cpu usage",,,,,"dsk/total",,"net/total",,"paging",,"system",,"procs",,,"memory usage",,,,"paging",,"dsk/total",,"system",,"total cpu usage",,,,
2.640,2.808,94.007,0.545,0,0,4583424,18446744073709344768,18446744073709402112,0,0,9256,15300,0,0,88,4587634688,17874546688,2285850624,39150792704,0,0,0,4583424,9247,15279,2.636,2.803,94.017,0.544,0
0.250,1.209,98.540,0,0,0,0,0,336,0,0,1159,1660,0,0,7,4588601344,17873973248,2285850624,39150792704,0,0,0,0,1157,1659,0.250,1.209,98.540,0,0
4.821,2.993,91.563,0.623,0,16384,4001792,18446744073709387776,18446744073709301760,0,0,10410,21069,0,1,138,4279492608,18190565376,2285867008,39150153728,0,0,16384,4018176,10428,21104,4.821,2.993,91.521,0.665,0
6.931,3.800,88.142,1.127,0,0,7225344,18446744073709324288,18446744073709365248,0,0,15919,32743,2,0,377,3844775936,18876567552,2285871104,38909362176,0,0,0,7208960,15911,32759,6.937,3.803,88.174,1.087,0
5.470,2.756,90.522,1.253,0,0,31584256,18446744073709547520,18446744073709537280,0,0,7087,15038,1,0,101,3753459712,18941050880,2285875200,38936821760,0,0,0,31584256,7077,14987,5.474,2.758,90.514,1.254,0
10.602,6.942,80.227,2.230,0,0,7684096,208,18446744073709547520,0,0,21346,53213,4,0,716,3850887168,19041054720,2285895680,38742753280,0,0,0,7684096,21377,53285,10.597,6.939,80.235,2.229,0
16.494,4.445,73.162,5.899,0,8798208,133169152,320,6305,0,0,12037,40496,3,2,250,4085755904,18717765632,2285912064,38826086400,0,0,8798208,133169152,12006,40441,16.494,4.445,73.120,5.941,0
26.622,7.451,62.662,3.265,0,0,10838016,0,11206,0,0,21308,62774,6,0,621,4276604928,18520948736,2285953024,38829604864,0,0,0,10838016,21309,62762,26.644,7.457,62.673,3.226,0
31.216,5.974,51.872,10.938,0,0,124350464,320,17679,0,0,16338,65053,3,9,392,4456554496,18098626560,2285961216,39062294528,0,0,0,124350464,16337,65048,31.203,5.971,51.850,10.976,0
39.046,5.975,43.859,11.120,0,8798208,124153856,320,13809,0,0,11456,52630,6,3,150,4766846976,17728090112,2285973504,39118102528,0,0,8798208,124153856,11456,52653,39.062,5.978,43.877,11.083,0
53.542,6,36.833,3.625,0,0,88125440,0,9430,0,0,10150,39651,14,1,156,4976771072,17511280640,2286002176,39124033536,0,0,0,88145920,10152,39671,53.542,6,36.833,3.625,0
72.124,3.862,23.426,0.588,0,0,2904064,0,3954,0,0,11590,38039,25,0,141,5190684672,17322561536,2286022656,39097442304,0,0,0,2883584,11589,37997,72.155,3.864,23.394,0.588,0
47.130,3.203,49.626,0.042,0,0,1933312,31277,37901,0,0,8429,26843,14,0,97,5378756608,17129852928,2286026752,39097364480,0,0,0,1933312,8428,26857,47.130,3.203,49.626,0.042,0
50.624,1.955,47.171,0.250,0,0,716800,14919,18789,0,0,7317,20087,14,0,42,5557891072,16947646464,2286030848,39097442304,0,0,0,716800,7317,20073,50.603,1.954,47.193,0.249,0
15.802,2.510,81.646,0.041,0,327680,372736,216080,217672,0,0,6047,16743,2,0,95,5661564928,16841150464,2286034944,39097544704,0,0,327680,372736,6047,16752,15.796,2.509,81.654,0.041,0
11.097,2.369,86.451,0.083,0,0,458752,233668,235799,0,0,5971,17080,3,0,55,5450518528,17023434752,2286039040,39124918272,0,0,0,458752,5971,17070,11.097,2.369,86.451,0.083,0
8.087,1.626,89.246,1.042,0,0,2207744,89324,91107,0,0,4463,9228,0,1,21,5468770304,17004855296,2286059520,39125041152,0,0,0,2211840,4464,9230,8.087,1.626,89.246,1.042,0
4.083,0.750,92.208,2.958,0,0,4997120,0,1008,0,0,3333,5274,3,1,9,5469057024,17003913216,2286120960,39125516288,0,0,0,5013504,3332,5272,4.082,0.750,92.212,2.957,0
10.653,1.165,87.765,0.416,0,327680,823296,173467,174475,0,0,4107,10964,4,0,7,5513928704,16958849024,2286125056,39125622784,0,0,327680,802816,4109,10968,10.658,1.166,87.760,0.416,0
9.859,1.823,88.318,0,0,0,49152,44080,46333,0,0,4938,8737,2,0,66,5249200128,17195524096,2286125056,39152988160,0,0,0,49152,4936,8733,9.859,1.823,88.318,0,0
6.107,1.122,92.771,0,0,0,0,0,1456,0,0,2188,2314,2,0,9,5249445888,17195274240,2286125056,39152992256,0,0,0,0,2188,2314,6.107,1.122,92.771,0,0
7.205,1.242,91.553,0,0,0,0,0,2471,0,0,2321,3018,4,0,9,5275381760,17169338368,2286125056,39152992256,0,0,0,0,2321,3018,7.199,1.241,91.560,0,0
3.537,0.624,95.839,0,0,0,0,0,574,0,0,1437,1798,2,0,9,5277462528,17167257600,2286125056,39152992256,0,0,0,0,1437,1798,3.540,0.625,95.835,0,0
3.293,0.792,95.915,0,0,0,12288,0,1754,0,0,1631,2183,1,0,4,5277229056,17167429632,2286125056,39153004544,0,0,0,12288,1631,2183,3.292,0.792,95.917,0,0
1.126,1.376,97.498,0,0,0,778240,0,1074,0,0,1480,2357,0,0,9,5284315136,17160720384,2286125056,39152623616,0,0,0,778240,1482,2360,1.125,1.375,97.500,0,0
0.500,1.251,98.249,0,0,0,0,0,504,0,0,2173,2328,0,0,18,5278830592,17167147008,2286125056,39152619520,0,0,0,0,2171,2325,0.500,1.251,98.249,0,0
1.755,2.048,95.905,0.293,0,0,13668352,18446744073709391872,18446744073709314048,0,0,6038,8520,0,2,52,5273587712,17178460160,2286125056,39152590848,0,0,0,14356480,6038,8520,1.757,2.049,95.859,0.335,0
4.923,2.336,91.114,1.627,0,16384,48726016,18446744073709512704,18446744073709500416,0,0,10757,21969,6,0,132,4633665536,17821396992,2286141440,39152140288,0,0,16384,48037888,10758,22019,4.927,2.338,91.148,1.587,0
1.797,1.880,96.030,0.293,0,0,3158016,18446744073709363200,18446744073709426688,0,0,5881,8976,1,0,41,4620701696,17838350336,2286149632,39151656960,0,0,0,3158016,5880,8929,1.793,1.877,96.038,0.292,0
0.792,1.376,97.790,0.042,0,0,20480,80,668,0,0,2707,4673,0,0,31,4617224192,17841844224,2286149632,39151656960,0,0,0,20480,2708,4672,0.792,1.376,97.790,0.042,0
4.847,3.343,91.266,0.543,0,0,5472256,18446744073709352960,18446744073709264896,0,0,11248,21870,0,0,135,3953168384,18513813504,2286153728,39151300608,0,0,0,5472256,11247,21868,4.849,3.344,91.263,0.543,0
2.340,2.507,94.860,0.293,0,16384,2723840,18446744073709342720,18446744073709402112,0,0,7214,11955,1,0,65,3938795520,18532409344,2286153728,39151194112,0,0,16384,2723840,7214,11955,2.343,2.510,94.854,0.293,0
2.973,2.136,94.640,0.251,0,0,2457600,18446744073709547520,18446744073709531136,0,0,6885,13299,1,0,138,3843588096,18874032128,2286157824,38910902272,0,0,0,2457600,6885,13299,2.972,2.135,94.642,0.251,0
4.752,2.893,92.190,0.165,0,0,405504,160,244,0,0,7751,12988,1,0,246,3850334208,18839711744,2286157824,38938271744,0,0,0,405504,7751,12988,4.754,2.894,92.187,0.165,0
7.363,4.784,85.191,2.662,0,0,36581376,80,823,0,0,14774,33413,6,0,340,3846660096,18842460160,2286190592,38938435584,0,0,0,36581376,14806,33512,7.360,4.782,85.198,2.661,0
18.760,5.235,73.576,2.429,0,8798208,35422208,18446744073709547520,18446744073709537280,0,0,18075,51362,6,0,546,4019716096,18882301952,2286194688,38728470528,0,0,8798208,35422208,18043,51290,18.776,5.239,73.554,2.431,0
17.437,4.453,74.948,3.163,0,0,125341696,480,12131,0,0,11862,32793,8,3,268,4060184576,18669092864,2286198784,38897319936,0,0,0,125374464,11867,32804,17.422,4.449,74.927,3.202,0
24.414,5.695,62.018,7.873,0,0,97726464,80,6167,0,0,12902,45981,21,0,262,4277628928,18408206336,2286206976,38938681344,0,0,0,97693696,12914,46078,24.434,5.700,62.028,7.837,0
44.538,8.655,46.008,0.798,0,16384,26574848,0,3869,0,0,22342,69293,17,1,662,4497199104,18185306112,2286215168,38937309184,0,0,16384,26574848,22346,69228,44.557,8.659,45.986,0.799,0
63.533,6.504,25.304,4.658,0,8781824,86994944,240,19924,0,0,12959,46502,20,0,142,4908421120,17583374336,2286215168,39119872000,0,0,8781824,86994944,12938,46471,63.533,6.504,25.304,4.658,0
41.372,5.135,49.453,4.040,0,0,111882240,160,10951,0,0,11958,37278,4,1,198,5051817984,17460682752,2286223360,39098851328,0,0,0,111882240,11958,37239,41.337,5.130,49.495,4.037,0
28.560,2.881,68.230,0.329,0,0,2887680,31199,35898,0,0,7242,30400,13,0,146,5273395200,17235152896,2286223360,39099269120,0,0,0,2887680,7243,30437,28.571,2.882,68.217,0.329,0
38.716,1.946,59.296,0.041,0,0,8192,5235,11865,0,0,6230,23614,11,0,20,5445726208,17058951168,2286223360,39099314176,0,0,0,8192,6239,23618,38.716,1.946,59.296,0.041,0
48.309,3.758,47.850,0.084,0,0,507904,174532,177713,0,0,7562,29033,13,0,61,5638651904,16863875072,2286223360,39099400192,0,0,0,507904,7552,29001,48.309,3.758,47.850,0.084,0
22.452,2.064,73.380,2.105,0,0,3710976,16496,18304,0,0,6116,12820,3,1,19,5682573312,16817332224,2286264320,39099777024,0,0,0,3710976,6116,12811,22.442,2.063,73.391,2.104,0
10.440,1.603,85.943,2.014,0,180224,4055040,144618,145649,0,0,5063,12959,2,0,11,5691437056,16807383040,2286313472,39100461056,0,0,180224,4055040,5065,12988,10.423,1.600,85.966,2.011,0
15.639,1.365,81.754,1.241,0,475136,1994752,1372952,1375085,0,0,5261,15569,5,0,15,5796913152,16700424192,2286325760,39100956672,0,0,475136,1994752,5259,15542,15.665,1.368,81.724,1.243,0
14.856,2.346,82.716,0.082,0,0,1077248,1466033,1467361,0,0,6562,14964,3,0,72,5571600384,16898306048,2286325760,39128518656,0,0,0,1077248,6562,14963,14.856,2.346,82.716,0.082,0
11.074,1.983,86.942,0,0,0,299008,235912,237535,0,0,3895,8670,2,0,18,5604646912,16864628736,2286325760,39128576000,0,0,0,299008,3895,8669,11.074,1.983,86.942,0,0
9.034,2.248,88.676,0.042,0,0,245760,270881,272519,0,0,3848,8156,5,0,23,5635997696,16833122304,2286325760,39128576000,0,0,0,245760,3849,8169,9.034,2.248,88.676,0.042,0
10.289,1.818,87.851,0.041,0,0,258048,658651,660787,0,0,3837,10441,2,0,18,5699641344,16768819200,2286325760,39128817664,0,0,0,258048,3836,10428,10.289,1.818,87.851,0.041,0
6.614,0.707,92.471,0.208,0,0,729088,639885,641282,0,0,3231,7640,4,1,14,5717311488,16750698496,2286329856,39129047040,0,0,0,733184,3233,7644,6.614,0.707,92.471,0.208,0
6.808,1.993,91.158,0.042,0,0,143360,726157,727430,0,0,3769,10660,3,0,12,5794594816,16672657408,2286329856,39129395200,0,0,0,139264,3768,10658,6.799,1.990,91.169,0.041,0
5.131,1.210,93.659,0,0,0,253952,132,636,0,0,2096,2712,1,0,9,5788434432,16678817792,2286333952,39129391104,0,0,0,253952,2097,2713,5.131,1.210,93.659,0,0
4.894,1.659,93.322,0.124,0,0,569344,1024884,1026583,0,0,4379,6474,1,0,14,5823442944,16643510272,2286346240,39129571328,0,0,0,569344,4377,6471,4.892,1.658,93.325,0.124,0
4.172,1.502,94.201,0.125,0,0,983040,428347,429101,0,0,2456,5514,2,1,14,5827612672,16639619072,2286354432,39129202688,0,0,0,983040,2458,5515,4.179,1.504,94.191,0.125,0
4.037,0.957,94.840,0.166,0,0,1351680,884320,885201,0,0,3049,8392,1,0,10,5833011200,16635015168,2286358528,39128371200,0,0,0,1351680,3047,8399,4.032,0.956,94.846,0.166,0
5.468,2.154,92.088,0.290,0,0,802816,409004,332338,0,0,5853,13796,1,0,60,5831950336,16636428288,2286362624,39128481792,0,0,0,802816,5855,13806,5.475,2.157,92.078,0.290,0
7.122,3.623,86.672,2.582,0,0,37920768,484438,473288,0,0,11540,27649,4,1,128,5298089984,17176596480,2286374912,39128326144,0,0,0,37920768,11543,27644,7.122,3.623,86.672,2.582,0
5.296,3.086,90.951,0.667,0,16384,2629632,330208,390179,0,0,8529,18466,8,0,82,5169811456,17308745728,2286374912,39128088576,0,0,16384,2629632,8542,18494,5.292,3.083,90.958,0.667,0
3.285,1.830,94.761,0.125,0,0,1617920,16385,16973,0,0,4817,8617,2,0,63,4628828160,17822576640,2286374912,39155462144,0,0,0,1617920,4800,8594,3.288,1.831,94.757,0.125,0
2.476,1.930,94.503,1.091,0,0,30711808,18446744073709547520,18446744073709531136,0,0,6345,12990,1,0,108,4543713280,18126794752,2286374912,38941941760,0,0,0,30711808,6344,12972,2.473,1.928,94.510,1.090,0
4.689,2.697,92.531,0.083,0,0,401408,378,598,0,0,7443,14265,1,0,236,4542038016,18129027072,2286374912,38941859840,0,0,0,401408,7447,14285,4.695,2.700,92.522,0.083,0
6.856,5.309,85.075,2.759,0,0,36417536,80,1157,0,0,13848,30915,4,0,311,4637192192,18032836608,2286374912,38942306304,0,0,0,36417536,13850,30923,6.850,5.305,85.088,2.757,0
11.065,5.430,80.954,2.550,0,8257536,37720064,0,2422,0,0,14492,31221,4,2,395,4786466816,17741307904,2286379008,39077621760,0,0,8257536,37720064,14486,31204,11.075,5.434,80.939,2.552,0
14.321,3.289,77.602,4.788,0,540672,112328704,320,11655,0,0,8420,27896,2,4,93,4824752128,17645150208,2286383104,39135494144,0,0,540672,113049600,8422,27975,14.321,3.289,77.602,4.788,0
17.451,3.082,75.760,3.707,0,0,71720960,80,7196,0,0,11391,35291,8,0,200,4981616640,17493692416,2286403584,39128305664,0,0,0,71000064,11389,35216,17.451,3.082,75.760,3.707,0
32.501,2.580,64.919,0,0,0,0,160,7067,0,0,7272,26872,4,0,79,5161345024,17312014336,2286403584,39128260608,0,0,0,0,7272,26857,32.501,2.580,64.919,0,0
40.446,2.972,56.459,0.124,0,0,2334720,0,3085,0,0,7335,26988,7,0,65,5361278976,17109942272,2286411776,39128309760,0,0,0,2334720,7335,27042,40.446,2.972,56.459,0.124,0
32.022,2.320,65.162,0.497,0,0,749568,29556,33877,0,0,6637,18094,1,0,64,5411258368,17057857536,2286428160,39128465408,0,0,0,749568,6638,18042,31.969,2.316,65.219,0.496,0
6.139,1.410,92.410,0.041,0,0,28672,6442,9368,0,0,4362,7565,4,0,48,5438115840,17028984832,2286428160,39128412160,0,0,0,28672,4361,7584,6.146,1.412,92.400,0.042,0
9.796,2.084,86.536,1.584,0,524288,9289728,18446744073704994816,18446744073705072640,0,0,10401,25080,2,1,108,4832481280,17640017920,2286448640,39130648576,0,0,524288,9289728,10407,25080,9.796,2.084,86.536,1.584,0
7.259,3.045,88.819,0.876,0,16384,4349952,18446744073705144320,18446744073705037824,0,0,9915,22067,2,1,81,4855050240,17622896640,2286452736,39130988544,0,0,16384,4354048,9909,22056,7.262,3.047,88.815,0.876,0
6.219,2.003,91.778,0,0,0,24576,213090,213803,0,0,3022,9388,2,0,7,4902961152,17575043072,2286452736,39131004928,0,0,0,20480,3022,9382,6.211,2.001,91.788,0,0
6.310,1.713,91.935,0.042,0,0,167936,209924,210721,0,0,2707,8078,1,0,8,4864622592,17613316096,2286452736,39131037696,0,0,0,167936,2707,8074,6.318,1.715,91.925,0.042,0
9.380,3.140,87.066,0.413,0,0,3338240,209626,191307,0,0,10457,24265,3,0,243,4900327424,17829109760,2286452736,38886539264,0,0,0,3338240,10461,24340,9.372,3.138,87.077,0.413,0
11.857,3.170,84.932,0.041,0,0,385024,224874,225378,0,0,9384,22232,7,0,270,4473339904,18228768768,2286452736,38913912832,0,0,0,385024,9398,22222,11.867,3.173,84.920,0.041,0
10.889,4.198,81.629,3.283,0,0,63725568,160,1601,0,0,12300,26753,3,2,267,4561489920,18112647168,2286465024,38941581312,0,0,0,63729664,12297,26955,10.876,4.193,81.652,3.279,0
18.326,5.498,75.344,0.833,0,0,46911488,0,2790,0,0,17513,45612,3,1,493,4657467392,17941991424,2286465024,39011090432,0,0,0,46907392,17498,45345,18.356,5.507,75.302,0.834,0
18.905,2.819,73.715,4.561,0,0,132243456,320,9157,0,0,6491,24358,4,0,36,4843380736,17644974080,2286473216,39118639104,0,0,0,132243456,6491,24359,18.898,2.818,73.726,4.559,0
20.405,3.511,70.136,5.948,0,8798208,36376576,160,11575,0,0,10601,30255,17,0,186,5072228352,17384525824,2286505984,39149916160,0,0,8798208,36376576,10601,30316,20.413,3.512,70.124,5.950,0
32.404,3.120,64.185,0.291,0,0,3313664,0,5943,0,0,11096,35550,15,1,168,5142089728,17341534208,2286514176,39121702912,0,0,0,3317760,11101,35513,32.404,3.120,64.185,0.291,0
40.681,2.947,55.915,0.457,0,0,6082560,144,2144,0,0,6658,19378,13,0,30,5324296192,17151758336,2286514176,39127134208,0,0,0,6078464,6653,19359,40.664,2.946,55.934,0.456,0
17.694,1.749,80.350,0.208,0,0,618496,80,5415,0,0,4493,8084,1,0,19,5333590016,17140908032,2286514176,39127216128,0,0,0,618496,4496,8081,17.664,1.746,80.382,0.208,0
6.421,1.574,92.005,0,0,0,188416,31331,34194,0,0,3291,8023,2,0,59,5392080896,17079783424,2286514176,39127277568,0,0,0,188416,3288,8020,6.426,1.575,91.998,0,0
5.745,0.874,93.339,0.042,0,0,118784,64050,65263,0,0,2349,6410,3,0,4,5418205184,17053040640,2286514176,39127281664,0,0,0,118784,2349,6410,5.750,0.875,93.333,0.042,0
2.291,1.374,94.336,1.999,0,0,3813376,7603,9359,0,0,3946,6499,0,1,12,5424046080,17046663168,2286546944,39127605248,0,0,0,3846144,3949,6503,2.287,1.372,94.304,2.037,0
6.362,2.245,89.439,1.954,0,0,3792896,18446744073708972032,18446744073708904448,0,0,6763,11644,2,1,66,5417955328,17053495296,2286559232,39127851008,0,0,0,3760128,6769,11659,6.370,2.248,89.467,1.915,0
14.630,3.574,79.967,1.829,0,327680,10182656,520861,514862,0,0,13480,33027,1,2,141,4813008896,17664745472,2286575616,39127982080,0,0,327680,10203136,13474,33023,14.636,3.576,79.958,1.830,0
6.876,1.971,89.769,1.384,0,16384,4415488,18446744073709086720,18446744073709125632,0,0,8005,18306,1,1,49,4823486464,17656594432,2286579712,39128252416,0,0,16384,4395008,8002,18291,6.873,1.970,89.774,1.383,0
4.919,1.834,91.622,1.626,0,0,2748416,558955,554454,0,0,6612,15699,1,0,47,4748607488,17731911680,2286608384,39128289280,0,0,0,2748416,6613,15710,4.915,1.833,91.628,1.624,0
7.937,3.551,86.383,2.130,0,0,6623232,586140,580424,0,0,11987,25393,3,0,308,4779700224,17944035328,2286616576,38889304064,0,0,0,6643712,11991,25397,7.940,3.552,86.377,2.131,0
8.883,3.279,86.550,1.287,0,0,3133440,598016,599360,0,0,10572,23101,3,0,240,4809355264,17886654464,2286632960,38916767744,0,0,0,3112960,10607,23112,8.887,3.281,86.545,1.287,0
10.579,5.664,79.633,4.123,0,0,38957056,591340,592356,0,0,14716,38893,5,1,324,4954886144,17738727424,2286682112,38918127616,0,0,0,38961152,14679,38886,10.583,5.667,79.583,4.167,0
15.676,4.324,75.509,4.491,0,8798208,85078016,69792,72807,0,0,15360,45995,6,2,396,5069672448,17517830144,2286714880,39018045440,0,0,8798208,85762048,15357,45980,15.676,4.324,75.551,4.449,0
22.024,3.650,71.215,3.111,0,0,31698944,569454,584244,0,0,11416,37652,16,2,131,5219282944,17361072128,2286751744,39023796224,0,0,0,31014912,11452,37767,22.015,3.648,71.227,3.109,0
20.837,4.101,69.718,5.344,0,0,109502464,72242,77411,0,0,10084,41288,8,0,124,5376782336,16986578944,2286755840,39236505600,0,0,0,109498368,10049,41208,20.845,4.103,69.706,5.346,0
34.215,4.421,59.339,2.025,0,0,6430720,600582,604791,0,0,9880,38636,12,1,118,5519605760,16974794752,2286792704,39105441792,0,0,0,6455296,9882,38627,34.215,4.421,59.339,2.025,0
47.470,3.137,47.804,1.589,0,0,4034560,579867,583032,0,0,8185,27750,8,0,46,5735239680,16758140928,2286821376,39104417792,0,0,0,4009984,8184,27723,47.470,3.137,47.804,1.589,0
29.234,1.822,67.412,1.532,0,0,3399680,625783,630813,0,0,7973,22536,2,1,66,5796163584,16693714944,2286866432,39105351680,0,0,0,3399680,7973,22536,29.234,1.822,67.412,1.532,0
8.937,1.689,88.344,1.030,0,0,1798144,619195,621643,0,0,4703,12391,7,0,10,5854048256,16632926208,2286878720,39106097152,0,0,0,1798144,4703,12396,8.937,1.689,88.344,1.030,0
10,2.190,86.157,1.653,0,0,2854912,353726,355009,0,0,5567,18833,3,0,13,5952733184,16533463040,2286931968,39106306048,0,0,0,2854912,5565,18841,9.996,2.189,86.163,1.652,0
10.361,2.072,84.666,2.901,0,327680,5038080,648303,649555,0,0,5854,18782,2,2,14,6010261504,16475078656,2287013888,39106629632,0,0,327680,5062656,5859,18786,10.365,2.073,84.660,2.902,0
6.747,1.541,88.546,3.165,0,0,5693440,593423,594429,0,0,5475,11938,2,1,23,6028275712,16456400896,2287120384,39107649536,0,0,0,5701632,5474,11938,6.747,1.541,88.546,3.165,0
12.640,1.823,82.760,2.777,0,0,4935680,719340,720221,0,0,8342,25861,2,1,64,5768028160,16715669504,2287194112,39108005888,0,0,0,4902912,8338,25841,12.640,1.823,82.760,2.777,0
8.898,2.827,86.611,1.663,0,0,3526656,122394,122898,0,0,8378,36915,2,1,77,5815701504,16607854592,2287472640,39167057920,0,0,0,3526656,8378,36938,8.894,2.826,86.617,1.663,0
8.694,2.787,86.564,1.955,0,0,3891200,582357,582861,0,0,8679,35398,6,0,65,5855866880,16501936128,2287587328,39230959616,0,0,0,3891200,8679,35404,8.694,2.787,86.564,1.955,0
7.491,3.412,87.599,1.498,0,0,3174400,609757,611451,0,0,7221,41606,3,0,13,5858848768,16353558528,2287624192,39373803520,0,0,0,3174400,7224,41599,7.491,3.412,87.599,1.498,0
8.448,2.871,87.432,1.248,0,0,3878912,623141,624975,0,0,7347,42411,3,1,13,5858263040,16159948800,2287669248,39564972032,0,0,0,3878912,7345,42442,8.451,2.873,87.427,1.249,0
8.080,2.249,87.755,1.916,0,0,3514368,605487,605739,0,0,8333,35951,3,0,62,5875773440,15996944384,2287710208,39707955200,0,0,0,3514368,8332,35910,8.073,2.247,87.765,1.914,0
6.255,2.527,88.981,2.237,0,0,4542464,594566,596903,0,0,9066,28681,3,0,88,5849804800,15975276544,2287824896,39754149888,0,0,0,4542464,9066,28670,6.258,2.528,88.976,2.238,0
6.761,1.783,91.331,0.124,0,16384,1748992,1192065,1193264,0,0,4643,12191,4,0,24,5863337984,15942418432,2287845376,39772651520,0,0,16384,1748992,4644,12197,6.763,1.784,91.328,0.124,0
5.514,1.658,92.703,0.124,0,0,1994752,1192141,1192770,0,0,4309,12256,1,1,13,5869457408,15935717376,2287865856,39773061120,0,0,0,1994752,4308,12257,5.514,1.658,92.703,0.124,0
5.230,1.660,92.985,0.125,0,0,1286144,1463849,1464353,0,0,3867,11226,2,0,14,5856841728,15946756096,2287886336,39774494720,0,0,0,1286144,3868,11236,5.265,1.658,92.952,0.124,0
5.276,0.748,93.851,0.125,0,16384,2015232,1425177,1425554,0,0,3806,11333,1,0,9,5860925440,15941398528,2287915008,39775612928,0,0,16384,2015232,3808,11325,5.239,0.748,93.888,0.125,0
3.528,1.993,92.902,1.577,0,0,2752512,591931,592939,0,0,4613,10873,0,1,14,5865234432,15935717376,2287947776,39776739328,0,0,0,2756608,4612,10867,3.530,1.993,92.899,1.578,0
4.681,1.947,92.171,1.201,0,0,2097152,611248,612256,0,0,4231,9588,2,0,12,5877583872,15923302400,2287996928,39776702464,0,0,0,2093056,4231,9604,4.681,1.947,92.171,1.201,0
3.241,1.537,94.017,1.205,0,0,2592768,133808,134816,0,0,4270,10310,0,1,10,5880082432,15920365568,2288021504,39776989184,0,0,0,2592768,4268,10290,3.239,1.537,94.020,1.204,0
3.243,1.289,94.096,1.372,0,0,5697536,590824,591328,0,0,4213,9513,2,0,13,5876240384,15925149696,2288041984,39775834112,0,0,0,5697536,4213,9527,3.245,1.290,94.093,1.373,0
2.379,0.960,95.409,1.252,0,16384,2752512,605412,605916,0,0,4021,10211,1,0,6,5876113408,15924912128,2288074752,39776026624,0,0,16384,2752512,4021,10200,2.376,0.959,95.415,1.251,0
3.448,1.703,93.893,0.956,0,0,2539520,619396,619900,0,0,4192,10678,0,1,14,5879218176,15920930816,2288115712,39776743424,0,0,0,2543616,4194,10679,3.448,1.703,93.893,0.956,0
5.200,2.413,90.724,1.664,0,0,18350080,398686,334612,0,0,7346,14707,0,2,61,5876051968,15930339328,2288136192,39776952320,0,0,0,19652608,7344,14703,5.204,2.415,90.716,1.665,0
0.707,1.248,90.349,7.696,0,0,261570560,0,140,0,0,2403,5325,0,2,9,5876690944,15929749504,2288144384,39776968704,0,0,0,260263936,2403,5325,0.707,1.248,90.345,7.699,0
2.169,0.960,88.611,8.260,0,0,194539520,18839,18979,0,0,3997,9344,7,2,53,5875126272,15931035648,2288144384,39777112064,0,0,0,194539520,4009,9377,2.169,0.960,88.611,8.260,0
6.276,2.720,88.870,2.134,0,16384,7409664,552971,543127,0,0,11063,23226,4,1,88,5198401536,16609439744,2288177152,39777259520,0,0,16384,7409664,11052,23201,6.276,2.720,88.870,2.134,0
7.535,2.748,87.843,1.873,0,0,6557696,404838,436995,0,0,10482,20532,0,0,89,5111050240,16700542976,2288226304,39777234944,0,0,0,6557696,10481,20524,7.532,2.747,87.849,1.873,0
4.863,3.325,88.903,2.909,0,0,6447104,583561,576671,0,0,8876,19801,8,0,169,5103726592,17163128832,2288271360,39327526912,0,0,0,6447104,8915,19857,4.863,3.325,88.903,2.909,0
8.574,3.256,86.810,1.360,0,0,2932736,622071,622071,0,0,11053,22385,1,1,284,5103927296,17134731264,2288279552,39355625472,0,0,0,2936832,11019,22336,8.574,3.256,86.810,1.360,0
4.983,2.284,86.794,5.939,0,0,38313984,82057,82057,0,0,6940,18153,3,0,80,5111709696,17127309312,2288291840,39355236352,0,0,0,38309888,6952,18159,5.012,2.320,86.744,5.924,0
11.530,6.205,77.862,4.403,0,0,6418432,591851,592972,0,0,18393,49537,7,1,559,5233577984,17001754624,2288328704,39356342272,0,0,0,6418432,18379,49549,11.513,6.176,77.899,4.412,0
21.783,3.998,70.637,3.582,0,0,74215424,74989,81234,0,0,9753,35848,5,0,113,5434327040,16626122752,2288357376,39524679680,0,0,0,74215424,9751,35838,21.801,4.002,70.613,3.585,0
20.316,3.614,69.796,6.273,0,0,108122112,548060,561099,0,0,8358,37593,8,2,107,5488328704,16562847744,2288390144,39534682112,0,0,0,108122112,8357,37603,20.324,3.616,69.784,6.276,0
27.071,4.268,61.423,7.238,0,8798208,39841792,73377,78273,0,0,11979,40313,7,0,185,5761691648,16256610304,2288398336,39565152256,0,0,8798208,39841792,11980,40341,27.060,4.266,61.439,7.235,0
34.522,2.810,60.570,2.097,0,0,9207808,621751,623926,0,0,11191,37744,12,0,124,5821063168,16216948736,2288418816,39543971840,0,0,0,9207808,11190,37722,34.536,2.812,60.554,2.098,0
44.900,2.968,50.167,1.965,0,0,3870720,570319,574651,0,0,9104,23252,4,1,36,5946417152,16088109056,2288488448,39544619008,0,0,0,3891200,9108,23232,44.843,2.965,50.230,1.962,0
7.638,2.076,88.626,1.660,0,0,2826240,623779,626527,0,0,4873,10689,1,1,14,5989363712,16044261376,2288521216,39544594432,0,0,0,2805760,4874,10696,7.644,2.077,88.617,1.662,0
8.854,2.317,87.216,1.614,0,0,2789376,653974,655446,0,0,6237,16244,3,0,62,6044966912,15985553408,2288570368,39545483264,0,0,0,2789376,6235,16239,8.850,2.316,87.221,1.613,0
